SRR6743920	SRR6743924	SRR6743927	SRR6743930	SRR6743933	SRR6743936	SRR6743938	SRR6743943	SRR6743949	SRR6743950	SRR6743960	SRR6743965	SRR6743966	SRR6743967	SRR6743968	SRR6743971	SRR6743974	SRR6743975	SRR6743977	SRR6743984	SRR6743990	SRR6743993	SRR6743995	SRR6744018	SRR6744021	SRR6744029	SRR6744030	SRR6744032	SRR6744035	SRR6744038	SRR6744047	SRR6744055	SRR6744056	SRR6744057	SRR6744058	SRR6744059	SRR6744060	SRR6744074	SRR6744075	SRR6744086	SRR6744087	SRR6744092	SRR6744094	SRR6744095	SRR6744097	SRR6744099	SRR6744101	SRR6744105	SRR6744107	SRR6744108	SRR6744114	SRR6744116	SRR6744121	SRR6744122	SRR6744125	SRR6744126	SRR6744133	SRR6744134	SRR6744139	SRR6744141	SRR6744142	SRR6744144	SRR6744151	SRR6744152	SRR6744156	SRR6744157	SRR6744164	SRR6744166	SRR6744169	SRR6744170	SRR6744172	SRR6744173	SRR6744176	SRR6744188	SRR6744192	SRR6744196	SRR6744200	SRR6744207	SRR6744208	SRR6744209	SRR6744218	SRR6744219	SRR6744231	SRR6744232	SRR6744238	SRR6744240	SRR6744246	SRR6744248	SRR6744250	SRR6744254	SRR6744257	SRR6744260	SRR6744261	SRR6744262	SRR6744265	SRR6744270	SRR6744279	SRR6744282	SRR6744288	SRR6744291	SRR6744295	SRR6744297	SRR6744303	SRR6744304	SRR6744305	SRR6744308	SRR6744313	SRR6744322	SRR6744326	SRR6744329	SRR6744331	SRR6744335	SRR6744338	SRR6744339	SRR6744342	SRR6744343	SRR6744356	SRR6744360	SRR6744365	SRR6744366	SRR6744367	SRR6744370	SRR6744371	SRR6744376	SRR6744378	SRR6744381	SRR6744391	SRR6744393	SRR6744401	SRR6744403	SRR6744405	SRR6744415	SRR6744421	SRR6744422	SRR6744423	SRR6744429	SRR6744431	SRR6744432	SRR6744434	SRR6744441	SRR6744443	SRR6744444	SRR6744445	SRR6744448	SRR6744454	SRR6744455	SRR6744458	SRR6744460	SRR6744461	SRR6744465	SRR6744470	SRR6744471	SRR6744476	SRR6744477	SRR6744480	SRR6744482	SRR6744485	SRR6744487	SRR6744488	SRR6744497	SRR6744499	SRR6744501	SRR6744507	SRR6744517	SRR6744518	SRR6744519	SRR6744521	SRR6744523	SRR6744535	SRR6744539	SRR6744546	SRR6744547	SRR6744553	SRR6744562	SRR6744563	SRR6744564	SRR6744565	SRR6744567	SRR6744571	SRR6744574	SRR6744576	SRR6744581	SRR6744593	SRR6744599	SRR6744600	SRR6744603	SRR6744606	SRR6744609	SRR6744611	SRR6744613	SRR6744619	SRR6744620	SRR6744623	SRR6744629	SRR6744630	SRR6744632	SRR6744635	SRR6744638	SRR6744639	SRR6744649	SRR6744653	SRR6744658	SRR6744665	SRR6744667	SRR6744673	SRR6744674	SRR6744680	SRR6744684	SRR6744685	SRR6744689	SRR6744695	SRR6744696	SRR6744701	SRR6744702	SRR6744705	SRR6744707	SRR6744710	SRR6744713	SRR6744718	SRR6744723	SRR6744726	SRR6744729	SRR6744735	SRR6744739	SRR6744745	SRR6744747	SRR6744749	SRR6744756	SRR6744758	SRR6744759	SRR6744760	SRR6744766	SRR6744770	SRR6744777	SRR6744778	SRR6744780	SRR6744783	SRR6744790	SRR6744793	SRR6744794	SRR6744796	SRR6744800	SRR6744803	SRR6744804	SRR6744805	SRR6744809	SRR6744815	SRR6744819	SRR6744826	SRR6744829	SRR6744832	SRR6744833	SRR6744842	SRR6744858	SRR6744859	SRR6744860	SRR6744862	SRR6744866	SRR6744875	SRR6744877	SRR6744878	SRR6744883	SRR6744884	SRR6744894	SRR6744896	SRR6744897	SRR6744898	SRR6744901	SRR6744902	SRR6744914	SRR6744916	SRR6744917	SRR6744918	SRR6744925	SRR6744926	SRR6744928	SRR6744930	SRR6744931	SRR6744940	SRR6744941	SRR6744945	SRR6744955	SRR6744962	SRR6744971	SRR6744972	SRR6744973	SRR6744976	SRR6744977	SRR6744980	SRR6744981	SRR6744985	SRR6744991	SRR6744992	SRR6744998	SRR6744999	SRR6745001	SRR6745004
K02945	45705	359451	331790	5197	53848	25743	12039	482	130936	71336	76920	94634	282278	4714	36355	26678	20225	40275	38177	150135	394979	68195	42641	75457	258840	1543	247867	388050	24447	240248	283854	263912	12310	116332	119815	195771	233273	27422	100217	170158	122996	104852	239012	340166	107847	154509	8595	292912	50053	77902	61947	38459	72259	2069	216315	11040	126890	47031	180	273413	169760	368732	40490	604760	234430	70714	420371	264060	151385	82847	415158	365714	110093	98928	62307	57776	731	144514	11157	63269	2117	1394	147049	293373	150209	201675	185476	39067	36641	190598	277165	3418	110742	19240	348870	261686	102788	125769	77825	54336	120256	3185	39783	5654	280593	117927	37435	34181	4752	34565	168737	86923	159444	73558	18374	88352	135473	47099	213125	33999	38665	6711	192496	71398	50780	23597	113975	1104	168539	128140	30211	34081	300251	210067	303898	244184	241679	13370	163016	13210	84709	133463	246445	178911	83671	102134	35462	512069	73585	128941	204618	58518	273097	12111	63090	377	96278	96528	23310	10831	168160	45893	131254	108079	186260	26204	445529	105640	280891	144506	67711	24703	67657	87094	91749	119621	104820	1130	179044	74138	4273	123822	79686	433886	210140	44738	93689	18311	173688	67175	12456	398057	7828	57433	2477	178246	20974	24884	111447	47644	67859	265817	95574	64914	46315	126638	124963	193896	366785	28007	494	280296	119532	262067	9249	150266	299465	135377	69820	17517	80262	212492	63616	196984	23138	70503	24751	98883	29835	3722	133205	106552	71382	79580	57368	50731	242951	773	46050	159330	345235	95838	117489	284636	153078	50613	41665	207995	31101	193805	84663	393146	114326	170787	34990	161879	32209	112524	127640	925	106669	507877	126558	207127	59399	12117	2067	136539	426490	37284	23874	78407	41794	113625	118371	257043	46504	201881	186169	43898	50548	1975	10517	155700	637597	259502	110204	245446	236645	114110	115967	305690	7175	190193	153500	62268	328666
K02946	32396	18671	35627	6369	23731	1122	10579	76	81105	34946	56935	65253	17869	1362	26335	3882	17577	30155	23640	103971	13697	30562	16011	36253	96956	289	21838	51257	3974	32266	7246	11677	12726	23003	84740	69918	51437	4713	52222	20184	69265	34114	32268	14120	15644	79874	4786	34442	41592	30338	4350	39516	54441	54	52215	7885	60520	40302	96	156083	42869	36612	57842	80446	11940	22924	25488	25875	47453	45061	13444	34651	31642	6364	22048	56466	258	21373	7077	46281	927	874	68387	46378	29314	4410	10726	31879	48762	20297	12901	1114	6095	9086	112007	18002	22751	18495	58795	20001	32534	459	31402	3464	9211	82091	20479	13329	1144	14238	30180	90046	14301	44430	8388	26157	35886	26686	87402	29243	20477	6388	9304	35461	7700	16364	69528	348	88615	8851	12176	50266	19575	11652	29774	18808	15728	8009	14110	1705	36266	26939	13578	25533	29827	51204	31202	62942	48021	25083	20348	16415	67169	13382	32339	139	26715	41363	8774	489	15806	22874	76744	18805	25539	1173	9185	26754	28825	14063	30429	25374	39787	29728	14548	67185	76874	1324	84336	9678	2346	65870	27729	147512	27746	6362	7006	20782	84649	30782	6135	10413	4274	26131	2690	22180	6646	8410	116038	16808	17885	8685	27421	5155	20188	36589	31962	16545	40009	14270	110	27744	52975	57585	6711	47340	11689	34514	23271	13633	62051	70500	18550	71139	12313	33511	24888	23980	11712	3084	43349	26553	46057	27239	47643	123815	102001	544	21769	62251	32776	3136	75333	28537	13907	42646	17286	22443	3463	21624	19566	23253	28600	3778	11865	49132	20729	14158	19589	189	9039	88649	84279	6602	48293	7123	347	81824	5318	24743	24977	8745	36139	83243	61930	30417	21431	78621	19336	42993	40588	1006	3372	52115	16870	7257	45530	10966	14435	48466	48499	41868	4677	38420	34189	4230	15745
K02948	39433	79212	106515	5318	28391	5889	14183	130	92712	18418	67287	78816	71502	1341	21224	6567	18449	39120	15604	86955	73658	20577	22206	37442	103221	291	62275	87736	8325	80374	60695	63724	13704	39107	80048	34397	72358	12692	36411	38348	51055	21459	66766	62963	25303	86003	4648	93032	48407	43003	11939	43145	52794	296	46029	9620	46101	31231	110	99421	53561	104085	46254	218299	58577	16607	98021	69692	56462	50911	95085	117442	49469	32376	13748	63379	279	39446	4631	45173	1014	790	81956	65451	37508	66107	39022	35087	38850	63421	72470	1023	21118	10969	132595	53192	54455	37311	49169	29065	19064	1261	48547	2453	57253	92926	24070	10528	1986	9403	83812	71044	37391	31538	5636	59763	36153	26845	108457	25411	21811	7820	50982	29668	15544	15431	61857	379	61964	35187	7950	38158	80654	55900	125621	47755	45890	8166	50439	8700	60868	53383	55879	58173	16063	32795	43125	138820	76401	49434	70204	9926	41463	13429	24064	197	38232	53716	5619	2884	63938	24326	71716	64943	66841	8489	68147	40324	101954	30452	20448	19859	58104	17427	22395	62819	92411	1257	42738	25015	2755	39511	31001	167847	62942	15905	22617	13804	51704	19751	8582	76892	4468	39565	2345	66216	7594	7071	107653	22523	33790	70582	39427	21687	12686	26252	67806	44398	81161	15653	126	61670	56799	107287	7452	26880	100989	23051	24222	9609	60524	87750	10640	39771	11793	34902	22984	14123	11607	3916	62454	29696	30632	15244	56941	60857	74333	814	27527	92944	72581	20497	60685	88167	42521	50366	8681	67189	7940	50738	35590	107910	22982	30270	17170	68478	15353	34146	40052	259	24617	174031	95280	32517	39636	11382	817	74551	78811	22286	22273	12406	38045	75952	55414	80412	28376	79575	47953	35197	51376	1076	1756	29018	150028	50292	42000	44226	44674	66083	90615	95060	5443	64629	55552	14412	85981
K02950	23531	30295	68607	4152	19596	2772	5830	64	63355	13839	49497	57196	27688	1293	10592	6327	10846	22615	5983	65503	32931	15365	13934	30585	108185	300	44689	75138	2806	67755	14379	29139	8403	26275	57850	32774	58639	6420	26226	26956	30146	14540	44728	25806	24327	46687	3162	52422	28932	24009	6410	22016	29013	358	32498	5864	31582	17669	69	70113	34453	49970	31554	92839	25045	13717	47900	50669	36469	34156	27887	56619	30483	9867	11565	31689	196	25214	2145	39161	726	471	53390	54879	26645	13953	23133	17441	21979	26788	34403	797	9900	8620	104638	24066	28719	22566	31266	21823	10378	516	20842	2219	28120	50664	19685	10195	1467	6688	45902	53591	23851	17267	4522	23576	25080	15980	82503	25678	13381	4071	20032	22636	10853	13285	44748	257	36713	21796	6724	20428	32320	27606	55778	22938	19587	8005	18302	3187	30136	33171	22721	26300	11726	20286	21551	88030	36435	37819	32816	8070	38093	8216	15563	144	22108	41049	5354	2036	20514	23259	40213	34370	35466	2326	29371	30696	45280	24819	11679	14556	35140	14236	16369	47274	53830	639	31059	14442	2341	23118	31149	127055	41554	10611	11344	9560	28866	16067	6667	29744	2358	32377	1963	34542	6247	6578	63169	9899	21011	42613	31575	8146	12868	20867	39403	41685	40529	9946	100	36756	24302	59398	4422	16889	38524	18816	17785	8630	43476	54410	9743	25808	11733	27586	12361	13188	7970	1942	51720	17705	19735	14400	31770	37304	41433	448	20432	57905	53520	6377	50970	28442	24574	28114	7565	37327	3865	23297	19066	49858	14842	14219	11303	52270	10288	26585	24821	157	12515	155419	68916	10490	28617	6247	562	65408	26866	19208	13264	9160	20805	48528	45247	47564	11756	33537	28139	22295	27169	717	1437	20010	70341	17034	29065	20602	27201	40220	46284	50474	3174	36942	46953	12708	43265
K02952	18446	85825	82161	2915	15479	6960	6611	153	87936	19217	49588	52689	106820	1414	19097	5809	7465	18917	11264	38255	101861	15787	15798	30988	91507	355	69655	120563	13475	82937	78684	69589	7298	45117	47901	36025	73650	13912	29926	48397	55842	20963	70460	83892	27566	80545	2204	114928	30749	32871	16504	24613	36237	258	9982	3521	49190	18570	93	108741	49379	107291	22306	263956	82056	16523	146780	61272	43446	40060	145278	150358	44049	36467	11809	36218	177	48916	3578	37201	497	420	72855	78757	44017	72826	57003	16215	20083	109105	75930	1017	30389	4402	121526	75046	51863	34593	35576	19686	16871	1681	24569	1746	84340	75122	11884	10557	1494	9286	103575	43586	49111	25717	5445	49646	39617	23787	108228	10898	13605	4867	62399	28076	13993	8755	45637	172	58602	44806	7770	20533	95009	67804	160056	84203	61266	5863	76846	10756	59451	43596	79153	75456	17663	28385	19257	209758	50050	53575	96192	10009	37149	8393	19445	91	40657	58115	5394	2971	84503	18220	86386	44407	75615	7113	85627	41943	114066	23030	21819	18026	56366	18718	28487	60801	51836	892	34408	28216	1234	42835	23987	188715	69267	15136	31979	7336	50847	18567	5817	107045	3606	21652	944	75518	5664	6275	59724	19957	32203	85297	36505	27477	10177	28479	73658	57357	95515	11449	131	76871	46172	104516	3751	25665	127450	25635	25049	5227	36731	66752	11420	39436	8329	28093	10424	14940	11516	1559	48180	26895	29731	13309	31297	45780	67493	346	15804	92044	79390	31113	52975	120242	43516	20405	7651	62459	10870	64984	37368	145693	17191	38171	13767	50436	10184	35584	51685	133	36913	190764	66462	54846	45135	4977	642	59815	73768	11261	12857	18704	18457	51571	49980	85035	35188	65001	60243	14737	28562	625	1855	24657	159724	76965	30111	50861	59480	50609	68027	96330	3185	86907	60927	13804	114628
K02954	13368	48831	70153	1822	13706	4692	5470	89	48709	15434	38118	49006	49357	427	15988	5086	8007	15330	16268	37378	38202	14216	11260	29320	98682	360	32582	67671	7845	43522	33270	34511	7220	26802	46405	20275	35703	7569	15934	35534	23754	10903	36818	27238	17791	31852	1609	67654	27728	26914	11778	16828	22571	133	14491	3562	22496	5996	56	61111	52735	60740	12648	135344	45808	6569	77394	33037	36860	21755	60290	104398	22156	21304	10405	29049	171	27773	2556	29337	471	385	41428	50046	28373	45120	19109	7806	18322	57467	50301	548	17882	3876	90515	36000	37455	19438	14679	15302	21185	937	17031	1251	34068	50033	10303	4561	1042	5418	58430	21884	40405	19839	3029	28075	29321	13090	95477	7210	11180	3001	24744	24726	8841	6416	30221	122	34251	30181	3659	11941	65138	38769	65759	34625	26297	2553	36791	4479	32498	26210	36538	40688	10859	16012	14548	74944	40942	39572	59896	5902	24103	5796	16255	65	24693	51619	2221	1813	54541	12250	20943	30586	52265	4685	46604	29920	62449	23923	13779	8384	39012	10715	8911	33691	36484	459	40704	14842	757	25722	24032	146750	24615	9045	12220	2710	24515	14747	4359	42042	2293	19123	822	31029	4663	2514	34652	15269	22471	52537	38316	16003	6527	15602	60571	19903	56418	5874	81	36214	49154	75774	3773	20653	42938	10462	12752	3345	21586	54083	5369	21790	5993	24862	8308	7222	5923	1593	41262	21651	16369	17241	12124	4493	56855	343	9121	78082	56991	18013	56848	84082	26657	14383	4612	39212	4876	39781	24998	67978	16733	20709	12180	47019	7245	26217	24987	122	20210	157903	62953	31664	8864	3919	444	58663	34171	7410	14381	8946	16761	30385	61935	44883	21866	69413	37257	15214	19022	581	1043	20259	82142	25957	20726	29402	37694	33143	46775	47099	2537	51402	40170	8693	45861
K02956	9742	66374	21882	2805	9271	3009	1988	32	25443	20839	12021	8428	34039	1888	14138	3678	2946	4925	12710	32762	32118	22067	6535	7430	34804	150	36137	25909	4320	52568	23022	16770	2706	14745	15755	61349	24769	3879	33753	10577	45696	24556	33014	33855	10464	20312	1777	32196	4777	10946	5150	4947	22693	189	8894	1632	56940	8904	52	100090	30931	45887	11895	77554	24374	18292	42281	21100	29695	8606	109888	28707	16671	14887	11452	10038	90	22293	4648	17780	352	323	13957	34915	16559	16852	15862	3604	7643	29660	31803	1447	16357	5778	37605	31456	11438	23208	6928	9354	17808	497	4828	3851	32813	16930	7731	23009	581	8340	8128	14051	11810	18479	5203	23577	19283	14893	24350	12123	7029	1414	39794	16634	7432	4101	35538	215	48162	24462	11594	14574	28578	26567	35621	22980	28518	5920	20842	850	13008	27337	35519	21956	18490	33831	4062	70765	10261	11780	23453	12313	54706	2460	20385	37	12958	10050	9178	1317	14741	10671	13597	3361	21135	3318	65888	13977	40457	5952	25017	10496	13027	21999	12242	15152	23268	282	38946	8748	917	36838	10018	35205	24022	3090	11075	8187	57557	17416	1890	57896	2207	4070	1449	43669	7318	11216	27037	4626	12718	29449	5045	6839	20361	29451	13870	29731	43187	3561	78	23510	29886	30634	1431	28692	77821	29391	7687	5812	16148	27611	14405	52498	6580	9183	8410	15158	8655	573	22844	19041	26707	16624	3596	30155	51181	118	10021	8460	28695	5240	15790	41168	23161	12198	20531	23235	8259	18164	15515	60949	15211	17582	3322	10155	4188	13236	15482	107	7950	60763	15646	7964	8682	1393	367	19157	16452	14566	4315	3470	7545	24350	11121	28723	8526	48550	11718	10038	7605	366	3683	36133	52401	42264	28277	24774	23989	17291	14954	41732	1061	22448	20445	4209	31001
K02959	4471	121995	89749	2437	4537	8293	1289	121	20614	13788	15977	13098	81144	1649	9617	5260	1958	4609	5123	12082	132335	12752	9825	14225	65198	374	80451	97974	8748	84554	90868	67867	1778	35530	13039	28821	95124	12755	18793	38354	22460	15183	94557	84710	21754	24283	1028	85279	4897	22204	30393	4486	12554	1110	7841	715	16583	7372	36	50645	11575	139605	14154	224538	59437	11655	128337	88580	42347	13005	159945	96209	51609	29865	5801	6799	141	50116	2254	19781	243	182	22588	69789	48085	68839	55361	5606	5222	78378	85640	804	33650	2227	73281	98130	31468	40150	8848	20167	5896	1034	2528	3126	89901	19061	3214	13740	1665	5239	53816	15844	32031	12000	2693	7606	7936	13818	64940	6978	9557	1391	72026	22023	14532	2410	18391	167	25654	46327	7998	7505	75468	92747	128806	93962	102217	6547	62467	3436	17026	64027	72558	47401	6878	19383	4466	177361	14861	32838	69250	4378	21158	2414	9763	27	8121	24526	8023	4926	53177	9116	17879	10666	77519	12758	130181	78286	76390	22583	11415	6873	19854	8822	35325	20631	17354	105	15384	36439	752	13280	13232	99439	61953	15448	30207	5868	25448	9915	3154	169304	1333	3410	988	54534	9500	6622	26911	8768	18111	86336	12014	22184	14557	13520	38098	56613	135793	4455	99	101185	12699	80100	686	8787	142540	20818	10953	3045	14686	54176	8641	22682	5035	13090	5078	11605	4966	344	34958	8290	15516	6098	7983	20956	20189	103	9057	21669	95196	18991	19803	123747	59374	7948	10883	68150	14992	50564	6555	137503	9800	40829	8193	36763	3745	39614	69476	131	39626	127102	16702	45681	9693	1343	447	26402	97936	7756	2066	19560	3280	36197	19314	109164	15611	16356	50829	4095	5656	403	831	17312	188060	71936	21295	101898	67011	43174	38449	117555	1454	53665	49466	14407	108220
K02961	14823	76017	98292	2510	14682	4898	4552	105	62218	22090	27471	39809	60893	726	18366	3431	6801	12661	16291	40868	86389	18579	13026	20071	69360	303	34472	138959	7643	49184	36772	39696	7290	34928	43762	34265	47199	11438	22167	37256	41522	17265	48688	31212	22520	52135	1680	84981	21127	29627	21186	14605	28762	257	21943	3928	37048	13819	54	100071	56210	96216	17396	179022	56550	13859	76048	42295	34096	26879	61658	141951	48486	31148	16045	31858	211	30576	3472	25115	466	297	39643	50545	51544	58124	26162	10440	16954	75637	71041	808	16087	3510	85208	36214	49450	25649	23983	16643	26008	1448	14677	1747	52749	54882	11807	7681	1013	8958	52058	30061	49940	29525	5548	44068	33537	18041	93601	5329	13792	2931	23923	24182	9932	6529	39957	203	54751	36990	5963	15914	95109	40687	145438	54430	38338	4386	44758	5691	35538	32423	32575	50363	16618	25962	13739	96569	38727	50162	66028	9855	41954	4458	26258	86	31591	37267	3543	2126	66482	11652	40641	8973	72123	5257	39146	35746	97843	34704	22511	12644	36159	18262	13972	37397	42417	684	55982	41131	1180	43764	22919	131867	41002	15214	16889	5367	46326	22057	4042	70013	3017	24620	769	46832	4590	4163	41832	15243	25241	61638	27147	17305	10359	25475	58768	38316	69387	8649	77	56879	58072	95043	3284	28309	51115	19389	13014	4587	27747	68806	10595	39372	5922	21723	9152	13605	9786	1288	34239	30363	27524	16459	20892	30681	90323	303	8768	42018	50107	30445	51151	95642	28609	18112	8147	39321	5060	46323	33375	57602	22483	20975	11710	56183	7616	26158	29355	144	42624	129684	54443	44608	26451	3404	545	54517	72461	8373	12236	15219	18209	42512	39206	57377	26548	85058	50313	14177	21068	592	1612	32296	121695	34857	26656	29607	35356	52821	52099	48667	2671	57551	53214	20898	63632
K02963	16988	27485	31808	2141	11127	2808	2952	88	43186	27585	39335	37973	25197	2725	24147	3580	4988	11566	9692	44398	25226	25757	14377	24957	98307	130	25335	35043	3410	39306	20157	27605	4362	22416	27614	53908	29850	3329	38693	19041	57534	33725	33306	27654	9953	33678	2272	28855	17712	12774	4437	8441	30253	166	14715	3837	59773	13579	55	136690	44580	34473	18974	88654	23204	27291	46636	22311	43887	24506	41044	25762	21570	11801	15324	24055	91	22275	5247	33148	436	383	38500	59782	16076	15521	19181	12627	19128	24379	29498	1379	8692	6039	74215	23270	18494	14950	19963	15202	25073	534	9579	3739	20586	31476	12886	20903	1138	11674	29620	25759	10791	28343	6636	27875	29677	27768	64500	14250	12050	2833	21529	24848	5485	7612	40617	170	56987	8937	14877	17092	22092	17676	37522	22277	11932	7966	17111	1984	20376	25017	27308	22038	18734	34095	10996	70887	16199	21528	22146	14191	55437	4820	24949	122	25041	33013	10613	1589	18041	14469	30174	20309	22436	2718	28386	25990	24323	13187	22818	10252	23533	24492	9171	29804	38021	496	33532	6847	866	33607	20575	117010	25502	7626	8402	8411	59940	21669	4865	26333	3561	12936	1051	32289	5654	13813	47187	7786	10067	30479	14041	7796	22476	34479	32045	22233	34070	5481	88	19432	39586	36098	2876	26190	22913	35342	14750	7584	25332	30721	14601	45067	14484	22450	11720	21028	14156	1314	48365	23733	45396	21561	17385	52304	69239	292	12958	37502	41406	6870	41503	38154	17129	13192	15064	24028	6195	24298	28965	62649	20177	10059	6529	29631	8205	16052	16047	118	9746	78074	47316	17034	15869	3468	354	39208	13137	17889	10145	5050	16676	37438	31052	23954	8010	64761	18442	9597	16838	594	2332	33307	46981	17994	57157	11985	32185	19890	25348	43154	2165	25127	36026	4788	26711
K02965	19097	47272	125465	2695	18272	2932	5748	89	73537	21956	32789	42393	29399	662	15497	3549	10794	13964	12609	53884	103602	18403	14642	28986	105317	301	30926	90872	2488	38728	17316	31803	12229	20093	44941	42093	46330	6878	25920	26093	45105	21294	40504	14173	27574	47785	2583	69858	22829	22400	8855	14037	28830	310	17779	5954	41201	14046	73	113909	50648	68112	19102	124063	19400	14795	42730	67111	33981	31636	16860	65764	39619	13725	18821	32039	194	20887	4886	29584	614	434	49446	59445	42933	43577	17045	10439	18272	21203	32035	768	4882	5541	81937	23371	30951	17665	23450	19635	28634	767	13117	1797	35146	36323	13403	7147	1093	9292	55857	31030	25399	26807	6756	32328	31123	19676	104295	8885	15479	2501	11202	31132	10563	8746	40112	210	58105	22365	6029	18658	23877	27481	95240	16112	24634	4038	13078	5038	23993	42017	14752	23439	21534	28486	17421	61182	44398	38574	33026	11761	50823	5284	29920	138	29481	44308	3679	1977	24978	15012	39872	23001	64988	8118	37754	26801	64915	49770	23373	14521	23502	21715	8444	42255	44225	906	62344	20099	1776	51112	27592	181223	55752	14559	10746	5771	48348	23846	5627	40124	3321	21110	1574	38661	3783	3937	47704	9077	17909	48799	37411	7374	9472	30090	47927	36914	64259	6203	72	50692	49328	93255	3962	35156	50056	20351	19524	5527	29935	67724	11529	45249	6817	26830	11099	15119	9808	1758	45863	26360	27930	20376	17398	27276	98269	395	9193	70208	64133	4405	62908	38408	22130	27017	8895	45482	1449	29817	13199	21991	21737	20565	13247	64725	9034	20716	18212	130	17588	132158	67725	6205	20432	3907	429	61119	44624	10882	14695	9570	23495	41223	60141	41945	12698	80313	22041	21963	22775	851	2925	36892	145004	21973	26483	17900	26445	63109	37483	44884	2874	22336	43708	16378	49631
K02967	25481	153806	175278	8102	36821	10848	5890	272	135094	36505	59623	59202	145398	2532	23492	11209	14157	27127	16358	98381	152983	31210	29128	44324	150437	688	120900	164526	11733	118464	117754	98168	13568	64788	81398	63798	128792	19192	46543	79139	84240	33077	117395	116692	34237	86380	5835	170078	38069	44213	29792	29631	46119	1153	86103	6930	75893	49286	118	139676	80902	166451	46760	349051	125090	27041	225739	129747	104077	49732	180797	198229	69161	48214	24144	45589	414	85973	6441	56326	863	911	80553	151703	78239	82037	73047	22631	28487	102219	146872	1690	52888	13433	180009	128378	76953	62714	46091	33942	26043	2099	24662	3966	115019	83013	26203	20353	2744	14753	108527	60556	94569	36296	8931	79577	66107	39948	150757	23706	21521	6110	102148	68084	26186	12011	78334	436	79981	56117	12947	29375	141912	128666	203181	118357	96283	11819	82904	14066	62854	92563	105238	84025	24461	56281	21641	272587	62254	74306	125012	17454	83281	10201	28903	183	48850	60732	9841	7006	78431	36706	78535	77524	112859	19201	149382	94013	110433	87013	34859	32653	58180	30954	43645	65003	80209	1627	83729	58323	3168	56831	40086	297129	88845	26056	41507	24788	76285	32997	8011	185335	5518	31556	2178	129418	16912	13047	107480	27809	41202	123437	54666	30933	22244	45196	91073	84205	171891	17973	254	125555	70741	144593	5782	47869	185545	43386	45824	15759	47286	126372	23218	86870	13881	46201	25761	23527	17076	2224	82212	46027	45746	28041	32538	118607	122963	693	27464	110982	163041	37620	78983	169063	86325	41146	17496	108134	15243	83763	56662	194950	34214	62791	22519	104964	21028	61796	79615	404	57392	346068	79112	101533	36436	6700	1277	107300	163970	36413	19200	27520	31462	77078	87792	134219	35599	112769	83896	32696	26932	1282	4096	59736	265961	86462	61242	111417	117729	80986	75599	171468	4190	94827	96605	27500	156495
K02968	3183	31540	41924	3454	1767	2872	770	46	20031	22587	2965	2958	34341	2929	15250	5494	465	1837	8488	4033	39365	15566	3460	7160	39661	115	65452	40782	3719	35870	29377	12848	386	17388	2310	62665	49215	7990	39064	12242	30672	33378	23575	34124	12091	26943	435	39778	1278	9706	11955	4236	23474	172	226	282	48731	12267	42	94428	26444	45547	20128	74421	38962	24328	65452	35350	23421	16638	80592	51247	28712	15825	12923	1742	48	32632	3300	4787	130	149	21564	37175	19287	19268	25805	15765	1898	40876	23145	881	24738	1821	36214	39624	14091	19897	18636	15355	32754	411	1040	4034	39039	10553	1410	17707	1392	9562	27552	31176	20478	22464	5816	10446	12194	12047	28180	4566	8328	1198	61465	12036	10343	1157	23676	65	42671	26635	18338	4594	40869	46846	10515	35781	48159	5855	25055	2253	9141	31862	39842	20167	17646	16143	2331	100387	7069	15634	30820	16858	51632	2022	14779	26	9214	13049	15292	3495	18590	7895	23766	1185	27711	9449	75029	23064	32478	11006	15827	7704	13862	15395	14797	19541	4245	108	23525	7753	125	30727	9217	24330	30064	766	18093	5866	51587	19341	2967	61464	1128	472	98	23393	8721	12200	28390	4381	14420	73573	5347	9652	23932	31810	10214	35919	56986	8334	93	41027	15429	41745	308	18729	79100	38943	9215	2445	15834	20500	20965	39056	1536	6440	6891	40710	8246	231	15415	17486	25157	20307	15041	46682	57461	42	6023	9214	55586	11780	13561	51888	31826	3639	19443	29660	9753	25899	7013	76479	21572	28253	3110	19517	5456	12773	27536	77	24720	61128	5341	18286	21401	599	244	8245	40439	4315	462	5977	1380	33346	14873	35034	6871	37856	25615	1167	2217	346	1969	28356	97917	19912	34643	26804	41746	306	12066	77447	859	28287	32737	3580	35686
