Gene stable ID version	Gene stable ID	HGNC symbol	HGNC ID	Gene name	Gene description
ENSG00000214189.10	ENSG00000214189	ZNF788P	HGNC:33112	ZNF788P	"zinc finger family member 788, pseudogene [Source:HGNC Symbol;Acc:HGNC:33112]"
ENSG00000214193.12	ENSG00000214193	SH3D21	HGNC:26236	SH3D21	SH3 domain containing 21 [Source:HGNC Symbol;Acc:HGNC:26236]
ENSG00000214194.10	ENSG00000214194	SMIM30	HGNC:48953	SMIM30	small integral membrane protein 30 [Source:HGNC Symbol;Acc:HGNC:48953]
ENSG00000214198.9	ENSG00000214198	TTC41P	HGNC:49210	TTC41P	"tetratricopeptide repeat domain 41, pseudogene [Source:HGNC Symbol;Acc:HGNC:49210]"
ENSG00000214199.3	ENSG00000214199	EEF1A1P12	HGNC:3195	EEF1A1P12	eukaryotic translation elongation factor 1 alpha 1 pseudogene 12 [Source:HGNC Symbol;Acc:HGNC:3195]
ENSG00000214212.10	ENSG00000214212	C19orf38	HGNC:34073	C19orf38	chromosome 19 open reading frame 38 [Source:HGNC Symbol;Acc:HGNC:34073]
ENSG00000214223.4	ENSG00000214223	HNRNPA1P10	HGNC:39128	HNRNPA1P10	heterogeneous nuclear ribonucleoprotein A1 pseudogene 10 [Source:HGNC Symbol;Acc:HGNC:39128]
ENSG00000214226.10	ENSG00000214226	C17orf67	HGNC:27900	C17orf67	chromosome 17 open reading frame 67 [Source:HGNC Symbol;Acc:HGNC:27900]
ENSG00000214253.10	ENSG00000214253	FIS1	HGNC:21689	FIS1	"fission, mitochondrial 1 [Source:HGNC Symbol;Acc:HGNC:21689]"
ENSG00000214263.2	ENSG00000214263	RPSAP53	HGNC:36641	RPSAP53	ribosomal protein SA pseudogene 53 [Source:HGNC Symbol;Acc:HGNC:36641]
ENSG00000214269.3	ENSG00000214269	LGMNP1	HGNC:23079	LGMNP1	legumain pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:23079]
ENSG00000214274.11	ENSG00000214274	ANG	HGNC:483	ANG	angiogenin [Source:HGNC Symbol;Acc:HGNC:483]
ENSG00000214279.13	ENSG00000214279	SCART1	HGNC:32411	SCART1	scavenger receptor family member expressed on T cells 1 [Source:HGNC Symbol;Acc:HGNC:32411]
ENSG00000214280.3	ENSG00000214280	DTWD1P1	HGNC:56550	DTWD1P1	DTWD1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:56550]
ENSG00000214290.9	ENSG00000214290	POU2AF3	HGNC:26978	POU2AF3	POU class 2 homeobox associating factor 3 [Source:HGNC Symbol;Acc:HGNC:26978]
ENSG00000214293.12	ENSG00000214293	APTR	HGNC:44173	APTR	Alu-mediated CDKN1A/p21 transcriptional regulator [Source:HGNC Symbol;Acc:HGNC:44173]
ENSG00000214300.8	ENSG00000214300	SPDYE3	HGNC:35462	SPDYE3	speedy/RINGO cell cycle regulator family member E3 [Source:HGNC Symbol;Acc:HGNC:35462]
ENSG00000214309.6	ENSG00000214309	MBLAC1	HGNC:22180	MBLAC1	metallo-beta-lactamase domain containing 1 [Source:HGNC Symbol;Acc:HGNC:22180]
ENSG00000214313.11	ENSG00000214313	AZGP1P1	HGNC:911	AZGP1P1	AZGP1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:911]
ENSG00000214331.9	ENSG00000214331	PDPR2P	HGNC:27556	PDPR2P	"pyruvate dehydrogenase phosphatase regulatory subunit 2, pseudogene [Source:HGNC Symbol;Acc:HGNC:27556]"
ENSG00000214336.5	ENSG00000214336	FOXI3	HGNC:35123	FOXI3	forkhead box I3 [Source:HGNC Symbol;Acc:HGNC:35123]
ENSG00000214357.10	ENSG00000214357	NEURL1B	HGNC:35422	NEURL1B	neuralized E3 ubiquitin protein ligase 1B [Source:HGNC Symbol;Acc:HGNC:35422]
ENSG00000214367.10	ENSG00000214367	HAUS3	HGNC:28719	HAUS3	HAUS augmin like complex subunit 3 [Source:HGNC Symbol;Acc:HGNC:28719]
ENSG00000214376.7	ENSG00000214376	VSTM5	HGNC:34443	VSTM5	V-set and transmembrane domain containing 5 [Source:HGNC Symbol;Acc:HGNC:34443]
ENSG00000214389.2	ENSG00000214389	RPS3AP26	HGNC:36513	RPS3AP26	RPS3A pseudogene 26 [Source:HGNC Symbol;Acc:HGNC:36513]
ENSG00000214391.3	ENSG00000214391	TUBAP2	HGNC:14531	TUBAP2	tubulin alpha pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:14531]
ENSG00000214401.7	ENSG00000214401	KANSL1-AS1	HGNC:43740	KANSL1-AS1	KANSL1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:43740]
ENSG00000214413.10	ENSG00000214413	BBIP1	HGNC:28093	BBIP1	BBSome interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:28093]
ENSG00000214425.11	ENSG00000214425	LRRC37A4P	HGNC:25479	LRRC37A4P	"leucine rich repeat containing 37 member A4, pseudogene [Source:HGNC Symbol;Acc:HGNC:25479]"
ENSG00000214432.10	ENSG00000214432	VPS33B-DT	HGNC:51413	VPS33B-DT	VPS33B divergent transcript [Source:HGNC Symbol;Acc:HGNC:51413]
ENSG00000214435.10	ENSG00000214435	AS3MT	HGNC:17452	AS3MT	arsenite methyltransferase [Source:HGNC Symbol;Acc:HGNC:17452]
ENSG00000214439.7	ENSG00000214439	FAM185BP	HGNC:21813	FAM185BP	"family with sequence similarity 185 member B, pseudogene [Source:HGNC Symbol;Acc:HGNC:21813]"
ENSG00000214455.4	ENSG00000214455	RCN1P2	HGNC:39204	RCN1P2	reticulocalbin 1 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:39204]
ENSG00000214456.9	ENSG00000214456	PLIN5	HGNC:33196	PLIN5	perilipin 5 [Source:HGNC Symbol;Acc:HGNC:33196]
ENSG00000214485.6	ENSG00000214485	RPL7P1	HGNC:10367	RPL7P1	ribosomal protein L7 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:10367]
ENSG00000214491.9	ENSG00000214491	SEC14L6	HGNC:40047	SEC14L6	SEC14 like lipid binding 6 [Source:HGNC Symbol;Acc:HGNC:40047]
ENSG00000214517.11	ENSG00000214517	PPME1	HGNC:30178	PPME1	protein phosphatase methylesterase 1 [Source:HGNC Symbol;Acc:HGNC:30178]
ENSG00000214530.11	ENSG00000214530	STARD10	HGNC:10666	STARD10	StAR related lipid transfer domain containing 10 [Source:HGNC Symbol;Acc:HGNC:10666]
ENSG00000214535.3	ENSG00000214535	RPS15AP1	HGNC:16598	RPS15AP1	ribosomal protein S15a pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:16598]
ENSG00000214544.8	ENSG00000214544	GTF2IRD2P1	HGNC:33127	GTF2IRD2P1	GTF2I repeat domain containing 2 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:33127]
ENSG00000214546.5	ENSG00000214546				novel transcript
ENSG00000214548.20	ENSG00000214548	MEG3	HGNC:14575	MEG3	maternally expressed 3 [Source:HGNC Symbol;Acc:HGNC:14575]
ENSG00000214553.12	ENSG00000214553	LRRC37A11P	HGNC:43815	LRRC37A11P	"leucine rich repeat containing 37 member A11, pseudogene [Source:HGNC Symbol;Acc:HGNC:43815]"
ENSG00000214562.15	ENSG00000214562	NUTM2D	HGNC:23447	NUTM2D	NUT family member 2D [Source:HGNC Symbol;Acc:HGNC:23447]
ENSG00000214575.11	ENSG00000214575	CPEB1	HGNC:21744	CPEB1	cytoplasmic polyadenylation element binding protein 1 [Source:HGNC Symbol;Acc:HGNC:21744]
ENSG00000214578.5	ENSG00000214578	HMGN2P15	HGNC:39020	HMGN2P15	high mobility group nucleosomal binding domain 2 pseudogene 15 [Source:HGNC Symbol;Acc:HGNC:39020]
ENSG00000214595.13	ENSG00000214595	EML6	HGNC:35412	EML6	EMAP like 6 [Source:HGNC Symbol;Acc:HGNC:35412]
ENSG00000214650.4	ENSG00000214650				novel transcript
ENSG00000214652.8	ENSG00000214652	ZNF727	HGNC:22785	ZNF727	zinc finger protein 727 [Source:HGNC Symbol;Acc:HGNC:22785]
ENSG00000214654.9	ENSG00000214654	B3GALT9	HGNC:53652	B3GALT9	"beta-1,3-galactosyltransferase 9 [Source:HGNC Symbol;Acc:HGNC:53652]"
ENSG00000214655.11	ENSG00000214655	ZSWIM8	HGNC:23528	ZSWIM8	zinc finger SWIM-type containing 8 [Source:HGNC Symbol;Acc:HGNC:23528]
ENSG00000214659.4	ENSG00000214659	KRT8P26	HGNC:33378	KRT8P26	keratin 8 pseudogene 26 [Source:HGNC Symbol;Acc:HGNC:33378]
ENSG00000214694.14	ENSG00000214694	ARHGEF33	HGNC:37252	ARHGEF33	Rho guanine nucleotide exchange factor 33 [Source:HGNC Symbol;Acc:HGNC:37252]
ENSG00000214706.13	ENSG00000214706	IFRD2	HGNC:5457	IFRD2	interferon related developmental regulator 2 [Source:HGNC Symbol;Acc:HGNC:5457]
ENSG00000214708.4	ENSG00000214708				"novel transcript, antisense to RHOT1"
ENSG00000214711.11	ENSG00000214711	CAPN14	HGNC:16664	CAPN14	calpain 14 [Source:HGNC Symbol;Acc:HGNC:16664]
ENSG00000214717.13	ENSG00000214717	ZBED1	HGNC:447	ZBED1	zinc finger BED-type containing 1 [Source:HGNC Symbol;Acc:HGNC:447]
ENSG00000214719.14	ENSG00000214719				novel transcript
ENSG00000214725.11	ENSG00000214725	CDIPTOSP	HGNC:48609	CDIPTOSP	"CDIP transferase opposite strand, pseudogene [Source:HGNC Symbol;Acc:HGNC:48609]"
ENSG00000214753.5	ENSG00000214753	HNRNPUL2	HGNC:25451	HNRNPUL2	heterogeneous nuclear ribonucleoprotein U like 2 [Source:HGNC Symbol;Acc:HGNC:25451]
ENSG00000214756.9	ENSG00000214756	CSKMT	HGNC:33113	CSKMT	citrate synthase lysine methyltransferase [Source:HGNC Symbol;Acc:HGNC:33113]
ENSG00000214765.11	ENSG00000214765	SEPTIN7P2	HGNC:32339	SEPTIN7P2	septin 7 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:32339]
ENSG00000214770.3	ENSG00000214770				novel transcript
ENSG00000214776.13	ENSG00000214776				alpha-2-macroglobulin like 1 pseudogene
ENSG00000214784.4	ENSG00000214784	RPS3AP21	HGNC:36841	RPS3AP21	RPS3A pseudogene 21 [Source:HGNC Symbol;Acc:HGNC:36841]
ENSG00000214787.11	ENSG00000214787	MS4A4E	HGNC:14284	MS4A4E	membrane spanning 4-domains A4E [Source:HGNC Symbol;Acc:HGNC:14284]
ENSG00000214796.10	ENSG00000214796	TUBA5P	HGNC:54799	TUBA5P	"tubulin alpha 5, pseudogene [Source:HGNC Symbol;Acc:HGNC:54799]"
ENSG00000214820.3	ENSG00000214820	MPRIPP1	HGNC:44594	MPRIPP1	myosin phosphatase Rho interacting protein pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:44594]
ENSG00000214826.6	ENSG00000214826	DDX12P	HGNC:2737	DDX12P	"DEAD/H-box helicase 12, pseudogene [Source:HGNC Symbol;Acc:HGNC:2737]"
ENSG00000214827.12	ENSG00000214827	MTCP1	HGNC:7423	MTCP1	mature T cell proliferation 1 [Source:HGNC Symbol;Acc:HGNC:7423]
ENSG00000214832.6	ENSG00000214832	UPF3AP2	HGNC:30567	UPF3AP2	UPF3A pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:30567]
ENSG00000214837.9	ENSG00000214837	LINC01347	HGNC:50566	LINC01347	long intergenic non-protein coding RNA 1347 [Source:HGNC Symbol;Acc:HGNC:50566]
ENSG00000214851.6	ENSG00000214851	LINC00612	HGNC:28621	LINC00612	long intergenic non-protein coding RNA 612 [Source:HGNC Symbol;Acc:HGNC:28621]
ENSG00000214867.3	ENSG00000214867	SRSF9P1	HGNC:10792	SRSF9P1	serine and arginine rich splicing factor 9 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:10792]
ENSG00000214870.12	ENSG00000214870	LINC02981	HGNC:56055	LINC02981	long intergenic non-protein coding RNA 2981 [Source:HGNC Symbol;Acc:HGNC:56055]
ENSG00000214872.9	ENSG00000214872	SMTNL1	HGNC:32394	SMTNL1	smoothelin like 1 [Source:HGNC Symbol;Acc:HGNC:32394]
ENSG00000214894.8	ENSG00000214894	LINC00243	HGNC:30956	LINC00243	long intergenic non-protein coding RNA 243 [Source:HGNC Symbol;Acc:HGNC:30956]
ENSG00000214900.14	ENSG00000214900	LINC01588	HGNC:27503	LINC01588	long intergenic non-protein coding RNA 1588 [Source:HGNC Symbol;Acc:HGNC:27503]
ENSG00000214922.10	ENSG00000214922	HLA-F-AS1	HGNC:26645	HLA-F-AS1	HLA-F antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:26645]
ENSG00000214941.9	ENSG00000214941	ZSWIM7	HGNC:26993	ZSWIM7	zinc finger SWIM-type containing 7 [Source:HGNC Symbol;Acc:HGNC:26993]
ENSG00000214944.11	ENSG00000214944	ARHGEF28	HGNC:30322	ARHGEF28	Rho guanine nucleotide exchange factor 28 [Source:HGNC Symbol;Acc:HGNC:30322]
ENSG00000214954.9	ENSG00000214954	LRRC69	HGNC:34303	LRRC69	leucine rich repeat containing 69 [Source:HGNC Symbol;Acc:HGNC:34303]
ENSG00000214960.12	ENSG00000214960	CRPPA	HGNC:37276	CRPPA	CDP-L-ribitol pyrophosphorylase A [Source:HGNC Symbol;Acc:HGNC:37276]
ENSG00000214973.3	ENSG00000214973	CHCHD3P3	HGNC:44699	CHCHD3P3	coiled-coil-helix-coiled-coil-helix domain containing 3 pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:44699]
ENSG00000214975.4	ENSG00000214975	PPIAP29	HGNC:43021	PPIAP29	peptidylprolyl isomerase A pseudogene 29 [Source:HGNC Symbol;Acc:HGNC:43021]
ENSG00000215006.4	ENSG00000215006	CHCHD2P2	HGNC:39586	CHCHD2P2	coiled-coil-helix-coiled-coil-helix domain containing 2 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:39586]
ENSG00000215009.6	ENSG00000215009	ACSM4	HGNC:32016	ACSM4	acyl-CoA synthetase medium chain family member 4 [Source:HGNC Symbol;Acc:HGNC:32016]
ENSG00000215012.9	ENSG00000215012	RTL10	HGNC:26112	RTL10	retrotransposon Gag like 10 [Source:HGNC Symbol;Acc:HGNC:26112]
ENSG00000215014.5	ENSG00000215014	SSU72-AS1	HGNC:57014	SSU72-AS1	SSU72 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:57014]
ENSG00000215018.10	ENSG00000215018	COL28A1	HGNC:22442	COL28A1	collagen type XXVIII alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:22442]
ENSG00000215021.11	ENSG00000215021	PHB2	HGNC:30306	PHB2	prohibitin 2 [Source:HGNC Symbol;Acc:HGNC:30306]
ENSG00000215022.8	ENSG00000215022				"novel transcript, antisense to PHACTR1"
ENSG00000215030.5	ENSG00000215030	RPL13P12	HGNC:35701	RPL13P12	ribosomal protein L13 pseudogene 12 [Source:HGNC Symbol;Acc:HGNC:35701]
ENSG00000215039.10	ENSG00000215039	CD27-AS1	HGNC:43896	CD27-AS1	CD27 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:43896]
ENSG00000215041.11	ENSG00000215041	NEURL4	HGNC:34410	NEURL4	neuralized E3 ubiquitin protein ligase 4 [Source:HGNC Symbol;Acc:HGNC:34410]
ENSG00000215045.9	ENSG00000215045	GRID2IP	HGNC:18464	GRID2IP	Grid2 interacting protein [Source:HGNC Symbol;Acc:HGNC:18464]
ENSG00000215068.11	ENSG00000215068	ANXA2R-AS1	HGNC:27208	ANXA2R-AS1	ANXA2R antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:27208]
ENSG00000215093.3	ENSG00000215093	EEF1A1P29	HGNC:37904	EEF1A1P29	eukaryotic translation elongation factor 1 alpha 1 pseudogene 29 [Source:HGNC Symbol;Acc:HGNC:37904]
ENSG00000215105.4	ENSG00000215105	TTC3P1	HGNC:23318	TTC3P1	tetratricopeptide repeat domain 3 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:23318]
ENSG00000215114.11	ENSG00000215114	UBXN2B	HGNC:27035	UBXN2B	UBX domain protein 2B [Source:HGNC Symbol;Acc:HGNC:27035]
ENSG00000215126.13	ENSG00000215126	ZNG1F	HGNC:31978	ZNG1F	Zn regulated GTPase metalloprotein activator 1F [Source:HGNC Symbol;Acc:HGNC:31978]
ENSG00000215146.7	ENSG00000215146				zinc finger protein pseudogene
ENSG00000215154.8	ENSG00000215154				potassium channel tetramerisation domain containing 5 (KCTD5) pseudogene
ENSG00000215158.10	ENSG00000215158	GUSBP18	HGNC:55770	GUSBP18	GUSB pseudogene 18 [Source:HGNC Symbol;Acc:HGNC:55770]
ENSG00000215187.13	ENSG00000215187	CIMIP2B	HGNC:34242	CIMIP2B	ciliary microtubule inner protein 2B [Source:HGNC Symbol;Acc:HGNC:34242]
ENSG00000215190.10	ENSG00000215190	LINC00680	HGNC:44417	LINC00680	long intergenic non-protein coding RNA 680 [Source:HGNC Symbol;Acc:HGNC:44417]
ENSG00000215193.15	ENSG00000215193	PEX26	HGNC:22965	PEX26	peroxisomal biogenesis factor 26 [Source:HGNC Symbol;Acc:HGNC:22965]
ENSG00000215199.3	ENSG00000215199	YWHAZP6	HGNC:30849	YWHAZP6	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein zeta pseudogene 6 [Source:HGNC Symbol;Acc:HGNC:30849]
ENSG00000215210.3	ENSG00000215210	RBMXP2	HGNC:23284	RBMXP2	RBMX pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:23284]
ENSG00000215217.8	ENSG00000215217	CFAP90	HGNC:27028	CFAP90	cilia and flagella associated protein 90 [Source:HGNC Symbol;Acc:HGNC:27028]
ENSG00000215218.4	ENSG00000215218	UBE2QL1	HGNC:37269	UBE2QL1	ubiquitin conjugating enzyme E2 QL1 [Source:HGNC Symbol;Acc:HGNC:37269]
ENSG00000215237.6	ENSG00000215237				chromosome 4 open reading frame 27 (C4orf27) pseudogene
ENSG00000215241.5	ENSG00000215241	LINC02449	HGNC:53381	LINC02449	long intergenic non-protein coding RNA 2449 [Source:HGNC Symbol;Acc:HGNC:53381]
ENSG00000215244.5	ENSG00000215244	LINC02649	HGNC:54134	LINC02649	long intergenic non-protein coding RNA 2649 [Source:HGNC Symbol;Acc:HGNC:54134]
ENSG00000215246.7	ENSG00000215246	LINC02982	HGNC:56056	LINC02982	long intergenic non-protein coding RNA 2982 [Source:HGNC Symbol;Acc:HGNC:56056]
ENSG00000215251.5	ENSG00000215251	FASTKD5	HGNC:25790	FASTKD5	FAST kinase domains 5 [Source:HGNC Symbol;Acc:HGNC:25790]
ENSG00000215252.13	ENSG00000215252	GOLGA8B	HGNC:31973	GOLGA8B	golgin A8 family member B [Source:HGNC Symbol;Acc:HGNC:31973]
ENSG00000215256.7	ENSG00000215256	DHRS4-AS1	HGNC:23175	DHRS4-AS1	DHRS4 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:23175]
ENSG00000215270.3	ENSG00000215270	TOMM40P2	HGNC:54624	TOMM40P2	TOMM40 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:54624]
ENSG00000215277.10	ENSG00000215277	RNF212B	HGNC:20438	RNF212B	ring finger protein 212B [Source:HGNC Symbol;Acc:HGNC:20438]
ENSG00000215283.3	ENSG00000215283	HMGB3P24	HGNC:39316	HMGB3P24	high mobility group box 3 pseudogene 24 [Source:HGNC Symbol;Acc:HGNC:39316]
ENSG00000215301.12	ENSG00000215301	DDX3X	HGNC:2745	DDX3X	DEAD-box helicase 3 X-linked [Source:HGNC Symbol;Acc:HGNC:2745]
ENSG00000215302.9	ENSG00000215302	WHAMMP4	HGNC:55700	WHAMMP4	WHAMM pseudogene 4 [Source:HGNC Symbol;Acc:HGNC:55700]
ENSG00000215305.11	ENSG00000215305	VPS16	HGNC:14584	VPS16	VPS16 core subunit of CORVET and HOPS complexes [Source:HGNC Symbol;Acc:HGNC:14584]
ENSG00000215347.5	ENSG00000215347	SLC25A5P1	HGNC:19250	SLC25A5P1	solute carrier family 25 member 5 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:19250]
ENSG00000215374.7	ENSG00000215374	FAM66B	HGNC:28890	FAM66B	family with sequence similarity 66 member B [Source:HGNC Symbol;Acc:HGNC:28890]
ENSG00000215375.8	ENSG00000215375	MYL5	HGNC:7586	MYL5	myosin light chain 5 [Source:HGNC Symbol;Acc:HGNC:7586]
ENSG00000215386.16	ENSG00000215386	MIR99AHG	HGNC:1274	MIR99AHG	mir-99a-let-7c cluster host gene [Source:HGNC Symbol;Acc:HGNC:1274]
ENSG00000215388.3	ENSG00000215388	ACTG1P3	HGNC:148	ACTG1P3	actin gamma 1 pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:148]
ENSG00000215417.15	ENSG00000215417	MIR17HG	HGNC:23564	MIR17HG	miR-17-92a-1 cluster host gene [Source:HGNC Symbol;Acc:HGNC:23564]
ENSG00000215421.11	ENSG00000215421	ZNF407	HGNC:19904	ZNF407	zinc finger protein 407 [Source:HGNC Symbol;Acc:HGNC:19904]
ENSG00000215424.11	ENSG00000215424	MCM3AP-AS1	HGNC:16417	MCM3AP-AS1	MCM3AP antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:16417]
ENSG00000215440.13	ENSG00000215440	NPEPL1	HGNC:16244	NPEPL1	aminopeptidase like 1 [Source:HGNC Symbol;Acc:HGNC:16244]
ENSG00000215452.6	ENSG00000215452	ZNF663P	HGNC:25342	ZNF663P	"zinc finger protein 663, pseudogene [Source:HGNC Symbol;Acc:HGNC:25342]"
ENSG00000215458.9	ENSG00000215458	AATBC	HGNC:51526	AATBC	apoptosis associated transcript in bladder cancer [Source:HGNC Symbol;Acc:HGNC:51526]
ENSG00000215481.10	ENSG00000215481			BCRP3	BCR pseudogene 3 [Source:NCBI gene (formerly Entrezgene);Acc:644165]
ENSG00000215483.13	ENSG00000215483	LINC00598	HGNC:42770	LINC00598	long intergenic non-protein coding RNA 598 [Source:HGNC Symbol;Acc:HGNC:42770]
ENSG00000215493.3	ENSG00000215493	KLHL12P1	HGNC:56971	KLHL12P1	KLHL12 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:56971]
ENSG00000215548.2	ENSG00000215548	FRG1JP	HGNC:51768	FRG1JP	"FSHD region gene 1 family member J, pseudogene [Source:HGNC Symbol;Acc:HGNC:51768]"
ENSG00000215559.9	ENSG00000215559	ANKRD20A11P	HGNC:42024	ANKRD20A11P	"ankyrin repeat domain 20 family member A11, pseudogene [Source:HGNC Symbol;Acc:HGNC:42024]"
ENSG00000215595.3	ENSG00000215595	C20orf202	HGNC:37254	C20orf202	chromosome 20 open reading frame 202 [Source:HGNC Symbol;Acc:HGNC:37254]
ENSG00000215630.6	ENSG00000215630	GUSBP9	HGNC:42323	GUSBP9	GUSB pseudogene 9 [Source:HGNC Symbol;Acc:HGNC:42323]
ENSG00000215712.12	ENSG00000215712	TMEM242	HGNC:17206	TMEM242	transmembrane protein 242 [Source:HGNC Symbol;Acc:HGNC:17206]
ENSG00000215717.8	ENSG00000215717	TMEM167B	HGNC:30187	TMEM167B	transmembrane protein 167B [Source:HGNC Symbol;Acc:HGNC:30187]
ENSG00000215769.9	ENSG00000215769	ARHGAP27P1-BPTFP1-KPNA2P3	HGNC:52873	ARHGAP27P1-BPTFP1-KPNA2P3	"ARHGAP27P1-BPTFP1-KPNA2P3 readthrough, transcribed pseudogene [Source:HGNC Symbol;Acc:HGNC:52873]"
ENSG00000215784.7	ENSG00000215784	FAM72D	HGNC:33593	FAM72D	family with sequence similarity 72 member D [Source:HGNC Symbol;Acc:HGNC:33593]
ENSG00000215788.12	ENSG00000215788	TNFRSF25	HGNC:11910	TNFRSF25	TNF receptor superfamily member 25 [Source:HGNC Symbol;Acc:HGNC:11910]
ENSG00000215790.9	ENSG00000215790	SLC35E2A	HGNC:20863	SLC35E2A	solute carrier family 35 member E2A (pseudogene) [Source:HGNC Symbol;Acc:HGNC:20863]
ENSG00000215795.2	ENSG00000215795				peroxisomal biogenesis factor 5 (PEX5) pseudogene
ENSG00000215808.4	ENSG00000215808	LINC01139	HGNC:27924	LINC01139	long intergenic non-protein coding RNA 1139 [Source:HGNC Symbol;Acc:HGNC:27924]
ENSG00000215835.2	ENSG00000215835				Ewing sarcoma breakpoint region 1 (EWSR1) pseudogene
ENSG00000215840.3	ENSG00000215840				ribosomal protein S2 (RPS2) pseudogene
ENSG00000215845.12	ENSG00000215845	TSTD1	HGNC:35410	TSTD1	thiosulfate sulfurtransferase like domain containing 1 [Source:HGNC Symbol;Acc:HGNC:35410]
ENSG00000215859.10	ENSG00000215859	PDZK1P1	HGNC:31974	PDZK1P1	PDZ domain containing 1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:31974]
ENSG00000215861.9	ENSG00000215861				phosphodiesterase 4D interacting protein (myomegalin) (PDE4DIP) pseudogene
ENSG00000215883.12	ENSG00000215883	CYB5RL	HGNC:32220	CYB5RL	cytochrome b5 reductase like [Source:HGNC Symbol;Acc:HGNC:32220]
ENSG00000215895.4	ENSG00000215895	HSPA5P1	HGNC:54532	HSPA5P1	HSPA5 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:54532]
ENSG00000215908.12	ENSG00000215908	CROCCP2	HGNC:28170	CROCCP2	CROCC pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:28170]
ENSG00000215912.13	ENSG00000215912	TTC34	HGNC:34297	TTC34	tetratricopeptide repeat domain 34 [Source:HGNC Symbol;Acc:HGNC:34297]
ENSG00000215914.4	ENSG00000215914	MMP23A	HGNC:7170	MMP23A	matrix metallopeptidase 23A (pseudogene) [Source:HGNC Symbol;Acc:HGNC:7170]
ENSG00000215915.10	ENSG00000215915	ATAD3C	HGNC:32151	ATAD3C	ATPase family AAA domain containing 3C [Source:HGNC Symbol;Acc:HGNC:32151]
ENSG00000216331.2	ENSG00000216331	H1-12P	HGNC:19163	H1-12P	"H1.12 linker histone, cluster member, pseudogene [Source:HGNC Symbol;Acc:HGNC:19163]"
ENSG00000216490.5	ENSG00000216490	IFI30	HGNC:5398	IFI30	IFI30 lysosomal thiol reductase [Source:HGNC Symbol;Acc:HGNC:5398]
ENSG00000216775.5	ENSG00000216775				heterogeneous nuclear ribonucleoprotein A/B (HNRNPAB) pseudogene
ENSG00000216866.5	ENSG00000216866	RPS2P55	HGNC:36140	RPS2P55	ribosomal protein S2 pseudogene 55 [Source:HGNC Symbol;Acc:HGNC:36140]
ENSG00000216895.9	ENSG00000216895	RBM33-DT	HGNC:56024	RBM33-DT	RBM33 divergent transcript [Source:HGNC Symbol;Acc:HGNC:56024]
ENSG00000216906.2	ENSG00000216906				multimerin 2 (MMRN2) pseudogene
ENSG00000216921.9	ENSG00000216921	FAM240C	HGNC:54200	FAM240C	family with sequence similarity 240 member C [Source:HGNC Symbol;Acc:HGNC:54200]
ENSG00000216937.14	ENSG00000216937	CCDC7	HGNC:26533	CCDC7	coiled-coil domain containing 7 [Source:HGNC Symbol;Acc:HGNC:26533]
ENSG00000217027.1	ENSG00000217027	TPT1P4	HGNC:49298	TPT1P4	TPT1 pseudogene 4 [Source:HGNC Symbol;Acc:HGNC:49298]
ENSG00000217128.14	ENSG00000217128	FNIP1	HGNC:29418	FNIP1	folliculin interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:29418]
ENSG00000217130.1	ENSG00000217130	RPS10P13	HGNC:36374	RPS10P13	ribosomal protein S10 pseudogene 13 [Source:HGNC Symbol;Acc:HGNC:36374]
ENSG00000217165.1	ENSG00000217165	ANKRD18EP	HGNC:43609	ANKRD18EP	"ankyrin repeat domain 18E, pseudogene [Source:HGNC Symbol;Acc:HGNC:43609]"
