ko.id	ko.desc	ko.sym	ko.ec	path.id	path.desc	path.type	b.id	b.desc	a.id	a.desc
K09538	DnaJ homolog subfamily C member 18	DNAJC18		ko03110	Chaperones and folding catalysts	KEGG_BRITE	9182	Protein families: genetic information processing	9180	Brite Hierarchies
K09539	DnaJ homolog subfamily C member 19	DNAJC19		ko03110	Chaperones and folding catalysts	KEGG_BRITE	9182	Protein families: genetic information processing	9180	Brite Hierarchies
K09540	translocation protein SEC63	SEC63, DNAJC23		map04141	Protein processing in endoplasmic reticulum	KEGG_pathway	9123	Folding, sorting and degradation	9120	Genetic Information Processing
K09541	crystallin, alpha A	CRYAA		ko03110	Chaperones and folding catalysts	KEGG_BRITE	9182	Protein families: genetic information processing	9180	Brite Hierarchies
K09542	crystallin, alpha B	CRYAB		ko03110	Chaperones and folding catalysts	KEGG_BRITE	9182	Protein families: genetic information processing	9180	Brite Hierarchies
K09543	heat shock protein beta-2	HSPB2		ko03110	Chaperones and folding catalysts	KEGG_BRITE	9182	Protein families: genetic information processing	9180	Brite Hierarchies
K09544	heat shock protein beta-3	HSPB3		ko03110	Chaperones and folding catalysts	KEGG_BRITE	9182	Protein families: genetic information processing	9180	Brite Hierarchies
K09545	heat shock protein beta-6	HSPB6		ko03110	Chaperones and folding catalysts	KEGG_BRITE	9182	Protein families: genetic information processing	9180	Brite Hierarchies
K09546	heat shock protein beta-7	HSPB7		ko03110	Chaperones and folding catalysts	KEGG_BRITE	9182	Protein families: genetic information processing	9180	Brite Hierarchies
K09547	heat shock protein beta-9	HSPB9		ko03110	Chaperones and folding catalysts	KEGG_BRITE	9182	Protein families: genetic information processing	9180	Brite Hierarchies
K09548	prefoldin subunit 1	PFDN1		ko03110	Chaperones and folding catalysts	KEGG_BRITE	9182	Protein families: genetic information processing	9180	Brite Hierarchies
K09549	prefoldin subunit 2	PFDN2		ko03110	Chaperones and folding catalysts	KEGG_BRITE	9182	Protein families: genetic information processing	9180	Brite Hierarchies
K09550	prefoldin subunit 4	PFDN4		ko03110	Chaperones and folding catalysts	KEGG_BRITE	9182	Protein families: genetic information processing	9180	Brite Hierarchies
K09551	calmegin	CLGN		ko03110	Chaperones and folding catalysts	KEGG_BRITE	9182	Protein families: genetic information processing	9180	Brite Hierarchies
K09552	spastic paraplegia 7	SPG7	3.4.24.-	ko03110	Chaperones and folding catalysts	KEGG_BRITE	9182	Protein families: genetic information processing	9180	Brite Hierarchies
K09553	stress-induced-phosphoprotein 1	STIP1		ko03110	Chaperones and folding catalysts	KEGG_BRITE	9182	Protein families: genetic information processing	9180	Brite Hierarchies
K09554	cell division cycle protein 37	CDC37		ko03110	Chaperones and folding catalysts	KEGG_BRITE	9182	Protein families: genetic information processing	9180	Brite Hierarchies
K09555	BCL2-associated athanogene 1	BAG1		map04210	Apoptosis	KEGG_pathway	9143	Cell growth and death	9140	Cellular Processes
K09556	BCL2-associated athanogene 2	BAG2		ko03110	Chaperones and folding catalysts	KEGG_BRITE	9182	Protein families: genetic information processing	9180	Brite Hierarchies
K09557	BCL2-associated athanogene 3	BAG3		ko03110	Chaperones and folding catalysts	KEGG_BRITE	9182	Protein families: genetic information processing	9180	Brite Hierarchies
K09558	BCL2-associated athanogene 4	BAG4		ko03110	Chaperones and folding catalysts	KEGG_BRITE	9182	Protein families: genetic information processing	9180	Brite Hierarchies
K09559	BCL2-associated athanogene 5	BAG5		ko03110	Chaperones and folding catalysts	KEGG_BRITE	9182	Protein families: genetic information processing	9180	Brite Hierarchies
K09560	suppressor of tumorigenicity protein 13	ST13		ko03110	Chaperones and folding catalysts	KEGG_BRITE	9182	Protein families: genetic information processing	9180	Brite Hierarchies
K09561	STIP1 homology and U-box containing protein 1	STUB1, CHIP	2.3.2.27	map04120	Ubiquitin mediated proteolysis	KEGG_pathway	9123	Folding, sorting and degradation	9120	Genetic Information Processing
K09562	hsp70-interacting protein	HSPBP1, FES1		ko03110	Chaperones and folding catalysts	KEGG_BRITE	9182	Protein families: genetic information processing	9180	Brite Hierarchies
K09563	peptidyl-prolyl isomerase C (cyclophilin C)	PPIC, CYPC	5.2.1.8	ko03110	Chaperones and folding catalysts	KEGG_BRITE	9182	Protein families: genetic information processing	9180	Brite Hierarchies
K09564	peptidyl-prolyl isomerase E (cyclophilin E)	PPIE	5.2.1.8	ko03110	Chaperones and folding catalysts	KEGG_BRITE	9182	Protein families: genetic information processing	9180	Brite Hierarchies
K09565	peptidyl-prolyl isomerase F (cyclophilin D)	PPIF	5.2.1.8	ko03110	Chaperones and folding catalysts	KEGG_BRITE	9182	Protein families: genetic information processing	9180	Brite Hierarchies
K09566	peptidyl-prolyl isomerase G (cyclophilin G)	PPIG	5.2.1.8	ko03110	Chaperones and folding catalysts	KEGG_BRITE	9182	Protein families: genetic information processing	9180	Brite Hierarchies
K09567	peptidyl-prolyl isomerase H (cyclophilin H)	PPIH, CYPH	5.2.1.8	ko03110	Chaperones and folding catalysts	KEGG_BRITE	9182	Protein families: genetic information processing	9180	Brite Hierarchies
K09568	FK506-binding protein 1	FKBP1	5.2.1.8	ko03110	Chaperones and folding catalysts	KEGG_BRITE	9182	Protein families: genetic information processing	9180	Brite Hierarchies
K09569	FK506-binding protein 2	FKBP2	5.2.1.8	ko03110	Chaperones and folding catalysts	KEGG_BRITE	9182	Protein families: genetic information processing	9180	Brite Hierarchies
K09570	FK506-binding protein 3	FKBP3	5.2.1.8	ko03110	Chaperones and folding catalysts	KEGG_BRITE	9182	Protein families: genetic information processing	9180	Brite Hierarchies
K09571	FK506-binding protein 4/5	FKBP4_5	5.2.1.8	ko03110	Chaperones and folding catalysts	KEGG_BRITE	9182	Protein families: genetic information processing	9180	Brite Hierarchies
K09572	FK506-binding protein 6	FKBP6	5.2.1.8	ko03110	Chaperones and folding catalysts	KEGG_BRITE	9182	Protein families: genetic information processing	9180	Brite Hierarchies
K09573	FK506-binding protein 7	FKBP7	5.2.1.8	ko03110	Chaperones and folding catalysts	KEGG_BRITE	9182	Protein families: genetic information processing	9180	Brite Hierarchies
K09574	FK506-binding protein 8	FKBP8	5.2.1.8	ko03110	Chaperones and folding catalysts	KEGG_BRITE	9182	Protein families: genetic information processing	9180	Brite Hierarchies
K09575	FK506-binding protein 9/10	FKBP9_10	5.2.1.8	ko03110	Chaperones and folding catalysts	KEGG_BRITE	9182	Protein families: genetic information processing	9180	Brite Hierarchies
K09576	FK506-binding protein 11	FKBP11	5.2.1.8	ko03110	Chaperones and folding catalysts	KEGG_BRITE	9182	Protein families: genetic information processing	9180	Brite Hierarchies
K09577	FK506-binding protein 14	FKBP14	5.2.1.8	ko03110	Chaperones and folding catalysts	KEGG_BRITE	9182	Protein families: genetic information processing	9180	Brite Hierarchies
K09578	peptidyl-prolyl cis-trans isomerase NIMA-interacting 1	PIN1	5.2.1.8	ko03110	Chaperones and folding catalysts	KEGG_BRITE	9182	Protein families: genetic information processing	9180	Brite Hierarchies
K09579	peptidyl-prolyl cis-trans isomerase NIMA-interacting 4	PIN4	5.2.1.8	ko03110	Chaperones and folding catalysts	KEGG_BRITE	9182	Protein families: genetic information processing	9180	Brite Hierarchies
K09580	protein disulfide-isomerase A1	PDIA1, P4HB	5.3.4.1	ko03110	Chaperones and folding catalysts	KEGG_BRITE	9182	Protein families: genetic information processing	9180	Brite Hierarchies
K09581	protein disulfide-isomerase A2	PDIA2	5.3.4.1	ko03110	Chaperones and folding catalysts	KEGG_BRITE	9182	Protein families: genetic information processing	9180	Brite Hierarchies
K09582	protein disulfide-isomerase A4	PDIA4, ERP72	5.3.4.1	ko03110	Chaperones and folding catalysts	KEGG_BRITE	9182	Protein families: genetic information processing	9180	Brite Hierarchies
K09583	protein disulfide-isomerase A5	PDIA5	5.3.4.1	ko03110	Chaperones and folding catalysts	KEGG_BRITE	9182	Protein families: genetic information processing	9180	Brite Hierarchies
K09584	protein disulfide-isomerase A6	PDIA6, TXNDC7	5.3.4.1	ko03110	Chaperones and folding catalysts	KEGG_BRITE	9182	Protein families: genetic information processing	9180	Brite Hierarchies
K09585	protein disulfide-isomerase	TMX3, TXNDC10	5.3.4.1	ko03110	Chaperones and folding catalysts	KEGG_BRITE	9182	Protein families: genetic information processing	9180	Brite Hierarchies
K09586	endoplasmic reticulum protein 29	ERP29		map04141	Protein processing in endoplasmic reticulum	KEGG_pathway	9123	Folding, sorting and degradation	9120	Genetic Information Processing
K09587	steroid 22S-hydroxylase	CYP90B, DWF4	1.14.14.178	map00905	Brassinosteroid biosynthesis	KEGG_pathway	9109	Metabolism of terpenoids and polyketides	9100	Metabolism
K09588	3beta,22alpha-dihydroxysteroid 3-dehydrogenase	CYP90A1, CPD	1.14.19.79	map00905	Brassinosteroid biosynthesis	KEGG_pathway	9109	Metabolism of terpenoids and polyketides	9100	Metabolism
K09589	steroid 3-oxidase	CYP90D2, D2	1.14.-.-	map00905	Brassinosteroid biosynthesis	KEGG_pathway	9109	Metabolism of terpenoids and polyketides	9100	Metabolism
K09590	brassinosteroid 6-oxygenase	CYP85A1, BR6OX1	1.14.14.179	map00905	Brassinosteroid biosynthesis	KEGG_pathway	9109	Metabolism of terpenoids and polyketides	9100	Metabolism
K09591	steroid 5-alpha-reductase	DET2	1.3.1.22	map00905	Brassinosteroid biosynthesis	KEGG_pathway	9109	Metabolism of terpenoids and polyketides	9100	Metabolism
K09592	hypoxia-inducible factor prolyl hydroxylase	EGLN, HPH	1.14.11.29	map04066	HIF-1 signaling pathway	KEGG_pathway	9132	Signal transduction	9130	Environmental Information Processing
K09593	GRB2-associated-binding protein 1	GAB1		map05205	Proteoglycans in cancer	KEGG_pathway	9161	Cancer: overview	9160	Human Diseases
K09594	folliculin	FLCN, BHD		map04150	mTOR signaling pathway	KEGG_pathway	9132	Signal transduction	9130	Environmental Information Processing
K09595	minor histocompatibility antigen H13	HM13	3.4.23.-	ko01002	Peptidases and inhibitors	KEGG_BRITE	9181	Protein families: metabolism	9180	Brite Hierarchies
K09596	signal peptide peptidase-like 2A	SPPL2A	3.4.23.-	ko01002	Peptidases and inhibitors	KEGG_BRITE	9181	Protein families: metabolism	9180	Brite Hierarchies
K09597	signal peptide peptidase-like 2B	SPPL2B	3.4.23.-	ko01002	Peptidases and inhibitors	KEGG_BRITE	9181	Protein families: metabolism	9180	Brite Hierarchies
K09598	signal peptide peptidase-like 3	SPPL3	3.4.23.-	ko01002	Peptidases and inhibitors	KEGG_BRITE	9181	Protein families: metabolism	9180	Brite Hierarchies
K09599	cathepsin P	CTSP	3.4.22.-	map04142	Lysosome	KEGG_pathway	9141	Transport and catabolism	9140	Cellular Processes
K09600	cathepsin M	CTSM	3.4.22.-	map04142	Lysosome	KEGG_pathway	9141	Transport and catabolism	9140	Cellular Processes
K09601	cathepsin R	CTSR	3.4.22.-	ko01002	Peptidases and inhibitors	KEGG_BRITE	9181	Protein families: metabolism	9180	Brite Hierarchies
K09602	ubiquitin thioesterase protein OTUB1	OTUB1	3.4.19.12	ko04121	Ubiquitin system	KEGG_BRITE	9182	Protein families: genetic information processing	9180	Brite Hierarchies
K09603	ubiquitin thioesterase protein OTUB2	OTUB2	3.4.19.12	ko04121	Ubiquitin system	KEGG_BRITE	9182	Protein families: genetic information processing	9180	Brite Hierarchies
K09604	adipocyte-derived leucine aminopeptidase	ARTS1	3.4.11.-	ko01002	Peptidases and inhibitors	KEGG_BRITE	9181	Protein families: metabolism	9180	Brite Hierarchies
K09605	arginyl aminopeptidase-like 1	RNPEPL1	3.4.11.-	ko01002	Peptidases and inhibitors	KEGG_BRITE	9181	Protein families: metabolism	9180	Brite Hierarchies
K09606	aminopeptidase O	C9ORF3	3.4.11.-	ko01002	Peptidases and inhibitors	KEGG_BRITE	9181	Protein families: metabolism	9180	Brite Hierarchies
K09607	immune inhibitor A	ina	3.4.24.-	ko01002	Peptidases and inhibitors	KEGG_BRITE	9181	Protein families: metabolism	9180	Brite Hierarchies
K09608	tolloid-like protein 1	TLL1	3.4.24.-	ko01002	Peptidases and inhibitors	KEGG_BRITE	9181	Protein families: metabolism	9180	Brite Hierarchies
K09609	a disintegrin and metalloproteinase with thrombospondin motifs 20	ADAMTS20	3.4.24.-	ko01002	Peptidases and inhibitors	KEGG_BRITE	9181	Protein families: metabolism	9180	Brite Hierarchies
K09610	endothelin-converting enzyme-like 1	ECEL1	3.4.24.-	ko01002	Peptidases and inhibitors	KEGG_BRITE	9181	Protein families: metabolism	9180	Brite Hierarchies
K09611	probable aminopeptidase NPEPL1	NPEPL1	3.4.11.-	ko01002	Peptidases and inhibitors	KEGG_BRITE	9181	Protein families: metabolism	9180	Brite Hierarchies
K09612	alkaline phosphatase isozyme conversion protein	iap	3.4.11.-	ko01002	Peptidases and inhibitors	KEGG_BRITE	9181	Protein families: metabolism	9180	Brite Hierarchies
K09613	COP9 signalosome complex subunit 5	COPS5, CSN5	3.4.-.-	ko04121	Ubiquitin system	KEGG_BRITE	9182	Protein families: genetic information processing	9180	Brite Hierarchies
K09614	atrial natriuretic peptide-converting enzyme	CORIN	3.4.21.-	ko01002	Peptidases and inhibitors	KEGG_BRITE	9181	Protein families: metabolism	9180	Brite Hierarchies
K09615	tryptase gamma 1	TPSG1	3.4.21.-	ko01002	Peptidases and inhibitors	KEGG_BRITE	9181	Protein families: metabolism	9180	Brite Hierarchies
K09616	granzyme H (cathepsin G-like 2)	GZMH, CTSGL2	3.4.21.-	map04650	Natural killer cell mediated cytotoxicity	KEGG_pathway	9151	Immune system	9150	Organismal Systems
K09617	kallikrein 5	KLK5	3.4.21.-	ko01002	Peptidases and inhibitors	KEGG_BRITE	9181	Protein families: metabolism	9180	Brite Hierarchies
K09618	kallikrein 9	KLK9	3.4.21.-	ko01002	Peptidases and inhibitors	KEGG_BRITE	9181	Protein families: metabolism	9180	Brite Hierarchies
K09619	kallikrein 10	KLK10, PRSSL1	3.4.21.-	ko01002	Peptidases and inhibitors	KEGG_BRITE	9181	Protein families: metabolism	9180	Brite Hierarchies
K09620	kallikrein 11	KLK11, PRSS20	3.4.21.-	ko01002	Peptidases and inhibitors	KEGG_BRITE	9181	Protein families: metabolism	9180	Brite Hierarchies
K09621	kallikrein 12	KLK12	3.4.21.-	ko01002	Peptidases and inhibitors	KEGG_BRITE	9181	Protein families: metabolism	9180	Brite Hierarchies
K09622	kallikrein 14	KLK14	3.4.21.-	ko01002	Peptidases and inhibitors	KEGG_BRITE	9181	Protein families: metabolism	9180	Brite Hierarchies
K09623	kallikrein 15	KLK15	3.4.21.-	ko01002	Peptidases and inhibitors	KEGG_BRITE	9181	Protein families: metabolism	9180	Brite Hierarchies
K09624	neurotrypsin	PRSS12	3.4.21.-	ko01002	Peptidases and inhibitors	KEGG_BRITE	9181	Protein families: metabolism	9180	Brite Hierarchies
K09625	testisin	PRSS21	3.4.21.-	ko01002	Peptidases and inhibitors	KEGG_BRITE	9181	Protein families: metabolism	9180	Brite Hierarchies
K09626	brain-specific serine protease 4	PRSS22, BSSP4	3.4.21.-	ko01002	Peptidases and inhibitors	KEGG_BRITE	9181	Protein families: metabolism	9180	Brite Hierarchies
K09627	serine protease 23	PRSS23	3.4.21.-	ko01002	Peptidases and inhibitors	KEGG_BRITE	9181	Protein families: metabolism	9180	Brite Hierarchies
K09628	serine protease 27	PRSS27	3.4.21.-	ko01002	Peptidases and inhibitors	KEGG_BRITE	9181	Protein families: metabolism	9180	Brite Hierarchies
K09629	serine protease 33	PRSS33	3.4.21.-	ko01002	Peptidases and inhibitors	KEGG_BRITE	9181	Protein families: metabolism	9180	Brite Hierarchies
