entity	from	gene	desc	ncg.bst	diff.btw	diff.win	qval0.0	qval0.1	qval0.2	qval0.3	qval0.4	qval0.5
ENSG00000065923	0.1	SLC9A7	solute carrier family 9 member A7 	n/a	0.10546179294622	1.20030687501468	0.0122082823167037	0.0889866102150075	0.22994998709601	0.303704248913694	0.346542994522218	0.373843219241355
ENSG00000066136	0.1	NFYC	nuclear transcription factor Y subunit gamma 	n/a	0.274257637965892	0.500439940951252	1.68087323925646e-07	0.0525502801110185	0.204471214916576	0.281150963884055	0.327145051747813	0.357865450902784
ENSG00000066427	0.1	ATXN3	ataxin 3 	n/a	-0.158912396668123	0.571506045798456	0.0120186650382561	0.285717920314308	0.380312602486402	0.405673673388273	0.423939820721502	0.439428863574322
ENSG00000066654	0.1	THUMPD1	THUMP domain 1 NAT10 acetyltransferase adaptor  	n/a	0.162575039465185	0.653961169370569	0.00263980206649383	0.174719429484253	0.306612048300417	0.364008573538372	0.394729491000175	0.421163049625686
ENSG00000066923	0.1	STAG3	STAG3 cohesin complex component 	n/a	-0.455443219752951	0.931728448709247	0.00263399321810071	0.0945266006272717	0.258702679054909	0.322586868504169	0.36253394272754	0.3841339113628
ENSG00000067057	0.1	PFKP	"phosphofructokinase, platelet "	n/a	0.354644265278603	1.43617386616538	0.0276709603163004	0.134237425007848	0.26474482495529	0.331266980517831	0.369595375036628	0.393565311086469
ENSG00000067334	0.1	DNTTIP2	deoxynucleotidyltransferase terminal interacting protein 2 	n/a	0.226071694605287	0.57752468092145	5.39006951631334e-05	0.107974975456198	0.240273790822291	0.31886853077478	0.358764648706601	0.383380581776248
ENSG00000067560	0.1	RHOA	ras homolog family member A 	validated	0.362989493178624	0.801193651412599	7.66536254652736e-05	0.0558235245998511	0.206556962139355	0.285310508967374	0.329940611188513	0.360509958734468
ENSG00000067829	0.1	IDH3G	isocitrate dehydrogenase (NAD(+)) 3 non-catalytic subunit gamma 	n/a	0.313014117733271	0.732205314924592	6.87858653821285e-05	0.0713832690105291	0.217316982091462	0.294470860416411	0.33882279632108	0.365019064504443
ENSG00000068323	0.1	TFE3	transcription factor binding to IGHM enhancer 3 	n/a	-0.143647282460033	0.839633994528445	0.00150874736795874	0.118299335413917	0.275120232485527	0.331717997063937	0.373328750818395	0.386680225986705
ENSG00000068383	0.1	INPP5A	inositol polyphosphate-5-phosphatase A 	n/a	-0.102425890189625	0.702609744492231	0.0396496761856509	0.30285347322715	0.383514550099803	0.409260913481124	0.427851399567568	0.44034588647017
ENSG00000068697	0.1	LAPTM4A	lysosomal protein transmembrane 4 alpha 	n/a	0.315507525108451	0.716776366877808	0.000189762202504395	0.0876706450670331	0.226839738968436	0.30401072096227	0.347748902284938	0.371132174965078
ENSG00000068903	0.1	SIRT2	sirtuin 2 	n/a	-0.174830846683539	0.700562062677566	0.0316380756309831	0.283614145903311	0.37349866648164	0.401793346864302	0.419930511231457	0.435584686717109
ENSG00000069020	0.1	MAST4	microtubule associated serine/threonine kinase family member 4 	n/a	-0.333429289850792	1.17414909508029	0.00173712202740438	0.0636203882435756	0.223406540059154	0.289974185517038	0.331382901177018	0.366938432634265
ENSG00000069667	0.1	RORA	RAR related orphan receptor A 	n/a	-0.346146614187935	0.911449730721698	0.0103035219964313	0.184375711703333	0.312048792648311	0.367560173686832	0.39053101992894	0.402512767407656
ENSG00000069943	0.1	PIGB	phosphatidylinositol glycan anchor biosynthesis class B 	n/a	0.15348240405083	0.648541926286077	0.0319760900900827	0.275146287820869	0.376902251067985	0.420935431994157	0.449179581511636	0.468908641400775
ENSG00000069966	0.1	GNB5	G protein subunit beta 5 	n/a	-0.321266507852959	0.736105194209859	0.000173088447617043	0.0912236103349889	0.258293941033799	0.318001220595908	0.363602170815754	0.380881932883609
ENSG00000070018	0.1	LRP6	LDL receptor related protein 6 	n/a	-0.400788711894395	0.857260325446285	0.000909246265562537	0.0939563924445886	0.260971594488661	0.319609003420149	0.363023646234965	0.38240527930158
ENSG00000070019	0.1	GUCY2C	guanylate cyclase 2C 	n/a	-0.372935519777604	1.44782457490302	0.0269611578648672	0.15437087437427	0.291358040818275	0.353492345960509	0.387930756333413	0.402230140226987
ENSG00000070047	0.1	PHRF1	PHD and ring finger domains 1 	n/a	0.254920070823834	0.789178855131236	0.000268887037755393	0.0883507663423216	0.228288141709792	0.303815768180726	0.347147481400557	0.371381471449998
ENSG00000070269	0.1	TMEM260	transmembrane protein 260 	n/a	0.174720068373738	0.622315349857918	0.00582735031188706	0.20730059025473	0.332049533490024	0.381586586086425	0.414805016802632	0.435741292028955
ENSG00000070366	0.1	SMG6	SMG6 nonsense mediated mRNA decay factor 	n/a	-0.222794651542725	0.652334230288249	0.00911814996666341	0.250474817980903	0.345862512832409	0.389534599750407	0.405339872714912	0.422077416449784
ENSG00000070413	0.1	DGCR2	DiGeorge syndrome critical region gene 2 	n/a	0.289176508222887	0.650524290504963	7.53008018815689e-05	0.103836375154432	0.237085590926085	0.316308206786248	0.356765504316938	0.379648349254063
ENSG00000070444	0.1	MNT	MAX network transcriptional repressor 	n/a	0.139920655993624	0.571398025017182	0.0216923707590817	0.28858611724303	0.384925527076531	0.428567916693204	0.455553980730605	0.472742206816371
ENSG00000070476	0.1	ZXDC	ZXD family zinc finger C 	n/a	0.173152336457097	0.511884959675996	0.000723812434425678	0.182070123977556	0.31677402925251	0.371379893412782	0.404949774669563	0.4292755163338
ENSG00000070731	0.1	ST6GALNAC2	"ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 2 "	n/a	0.473531771544123	1.45902380854273	0.0145859450971567	0.0895544867736212	0.22856116268218	0.302402546002518	0.346600883885935	0.374420844667889
ENSG00000071082	0.1	RPL31	ribosomal protein L31 	n/a	-0.173577075599979	0.773196300818482	0.0119647843672593	0.240829899327497	0.343771054419671	0.389681522011537	0.405029953904433	0.419655428826768
ENSG00000071889	0.1	FAM3A	FAM3 metabolism regulating signaling molecule A 	n/a	0.309546903569792	0.852934010497036	0.000712091659397135	0.0978585325058049	0.234232554314164	0.310892453794577	0.351696089488357	0.375812250082531
ENSG00000071994	0.1	PDCD2	programmed cell death 2 	n/a	0.146974949560895	0.556089033457785	0.00576130916794852	0.227744547136115	0.346878782603818	0.391904003124164	0.4241568715462	0.44568609844937
ENSG00000072062	0.1	PRKACA	protein kinase cAMP-activated catalytic subunit alpha 	n/a	0.311849441879306	0.675862059539584	0.0111684052983272	0.201991746055961	0.32765237718095	0.379310100854591	0.411658741985397	0.434984171231684
ENSG00000072071	0.1	ADGRL1	adhesion G protein-coupled receptor L1 	n/a	0.325765667100274	0.976482410316811	0.00491703430019445	0.125616411950191	0.256831642897178	0.330282185322804	0.367384091536164	0.391013551710845
ENSG00000072134	0.1	EPN2	epsin 2 	n/a	0.213858577779738	0.662422455578488	0.00235343994433954	0.149782150418128	0.280057299659088	0.347295880245816	0.379537687719229	0.407752392283058
ENSG00000072135	0.1	PTPN18	protein tyrosine phosphatase non-receptor type 18 	n/a	0.277022416923829	0.658598146256502	0.000103939147741279	0.101178894594779	0.236104159117688	0.315433632543987	0.354947927106435	0.377138326731028
ENSG00000072422	0.1	RHOBTB1	Rho related BTB domain containing 1 	n/a	0.359276564511557	1.05093880161738	0.00845611952573703	0.13229140556865	0.263163725302726	0.33320788749898	0.371258638297449	0.394404956068841
ENSG00000072803	0.1	FBXW11	F-box and WD repeat domain containing 11 	n/a	0.170004383164026	0.622423008928843	0.0185864393427332	0.258836248756075	0.365196917050113	0.407638052628781	0.440062916078253	0.460710895496648
ENSG00000072832	0.1	CRMP1	collapsin response mediator protein 1 	n/a	-0.303797244606104	0.806172807478511	0.000929687642802196	0.0821906723513421	0.251349450067698	0.310022452918686	0.35325039056222	0.379762640311538
ENSG00000072849	0.1	DERL2	derlin 2 	n/a	0.259539740992566	0.594033205752956	3.74025521862966e-06	0.0508350066848353	0.206589603242396	0.282450856755612	0.33061709928972	0.357582250232144
ENSG00000072954	0.1	TMEM38A	transmembrane protein 38A 	n/a	0.375328556462252	1.20501075715378	0.0233761913744176	0.121651221823854	0.255608431982247	0.329956526764225	0.366670218713369	0.391856553328316
ENSG00000072958	0.1	AP1M1	adaptor related protein complex 1 subunit mu 1 	n/a	0.347652705929118	0.834849922155528	0.00452224307731148	0.151125667507758	0.280917169934642	0.348021981287105	0.381930303355951	0.408453893534609
ENSG00000073008	0.1	PVR	PVR cell adhesion molecule 	n/a	0.250550055300423	1.00774305394748	0.0127419721423502	0.149478849499458	0.274788449507534	0.341917118599989	0.380500046462651	0.404059122097236
ENSG00000073417	0.1	PDE8A	phosphodiesterase 8A 	n/a	-0.122002932803611	0.902378996091334	0.0251756471132241	0.25199008883798	0.353014712900799	0.394242694478772	0.408418587371032	0.423052632623696
ENSG00000073578	0.1	SDHA	succinate dehydrogenase complex flavoprotein subunit A 	n/a	0.310781558145711	0.80918363324145	0.0110276905639116	0.17895904545385	0.307399784274779	0.365994292907829	0.39556628215053	0.42206676189143
ENSG00000074181	0.1	NOTCH3	notch receptor 3 	candidate	0.260001815301682	0.921532687589679	0.00381350653094573	0.127513808541918	0.258449809507608	0.331431949374358	0.369403283397299	0.393024575777443
ENSG00000074582	0.1	BCS1L	"BCS1 homolog, ubiquinol-cytochrome c reductase complex chaperone "	n/a	0.236617230805564	0.538550075343773	2.62598094445232e-05	0.108728236409908	0.237865999559535	0.316794047871	0.35676156348299	0.378202785354626
ENSG00000074590	0.1	NUAK1	NUAK family kinase 1 	n/a	-0.331979461117517	1.36158012769382	0.0157591784920897	0.147642898862512	0.294442386238263	0.34689275234855	0.38259985411282	0.394754163398866
ENSG00000074755	0.1	ZZEF1	zinc finger ZZ-type and EF-hand domain containing 1 	n/a	-0.311730965639028	0.68599287057859	2.06498371950862e-05	0.0673133883136275	0.241195239828565	0.300042362531255	0.347602248094065	0.375629074538139
ENSG00000075142	0.1	SRI	sorcin 	n/a	0.260811523872471	0.690737043684612	0.000657702346123167	0.12311069092415	0.256396073740266	0.33016874046271	0.366041840567557	0.392286985574145
ENSG00000075239	0.1	ACAT1	acetyl-CoA acetyltransferase 1 	n/a	-0.324132117748367	1.23523117146366	0.00213650063338784	0.0650092827030512	0.222607483910745	0.291064808941319	0.331585661641679	0.366219190232448
ENSG00000075240	0.1	GRAMD4	GRAM domain containing 4 	n/a	0.260755079990773	0.841331020468178	0.000939506119207024	0.102945299900924	0.237982011662549	0.314282724446899	0.355328057998232	0.378863271145918
ENSG00000075336	0.1	TIMM21	translocase of inner mitochondrial membrane 21 	n/a	0.194152683741275	0.636836314063284	0.0393197184874871	0.287175234800507	0.386616654072704	0.428294430217237	0.452228952005251	0.471124077647465
ENSG00000075413	0.1	MARK3	microtubule affinity regulating kinase 3 	n/a	0.278385034405017	0.438450025219588	2.23774474260984e-08	0.058538599852561	0.20913415858657	0.289004499609491	0.331456598760274	0.359212483422148
ENSG00000075618	0.1	FSCN1	fascin actin-bundling protein 1 	n/a	0.340568570844055	1.21330145192515	0.00826654187413748	0.100357468773612	0.240922968957348	0.312529671413312	0.353599284272991	0.380267245937286
ENSG00000075711	0.1	DLG1	discs large MAGUK scaffold protein 1 	n/a	0.228775882563024	0.722777228502113	0.00272985481694785	0.160540214316613	0.293228709352143	0.355546382385385	0.385307369708963	0.414842451710473
ENSG00000075914	0.1	EXOSC7	exosome component 7 	n/a	0.303568732476927	0.641757986011592	6.36701482733217e-06	0.0556507005082486	0.204768583696486	0.282933863694263	0.329293435932986	0.358262307711968
ENSG00000075975	0.1	MKRN2	makorin ring finger protein 2 	n/a	0.165144849008057	0.551207397401027	0.00262528006544077	0.205847666660862	0.331213343861385	0.378857253197342	0.41358606442135	0.438433515401519
ENSG00000076053	0.1	RBM7	RNA binding motif protein 7 	n/a	-0.213668821281134	0.638269327714357	0.000592103236613957	0.167767110557943	0.300956301611099	0.362538977929904	0.384565195898692	0.399185516274629
ENSG00000076108	0.1	BAZ2A	bromodomain adjacent to zinc finger domain 2A 	n/a	0.249566916477598	0.575707983527594	2.12231777078158e-06	0.0615317531205622	0.209029252821427	0.287364894985969	0.333607769420347	0.360272886422174
ENSG00000076924	0.1	XAB2	XPA binding protein 2 	n/a	0.322481588239096	0.788606267340956	0.000453470310263627	0.0992232898197422	0.235749819546937	0.314037148389807	0.354198135249106	0.377967069328353
ENSG00000076928	0.1	ARHGEF1	Rho guanine nucleotide exchange factor 1 	n/a	0.347716409358418	0.767380804453126	6.75433052431464e-05	0.0595340026300796	0.209257268422336	0.286832300301334	0.331217435601253	0.361137767394535
ENSG00000077044	0.1	DGKD	diacylglycerol kinase delta 	n/a	0.275707424490282	0.976229860403464	0.00462185953412321	0.117104601215292	0.250532199988384	0.325724984739698	0.364512297879454	0.387813212894674
ENSG00000077238	0.1	IL4R	interleukin 4 receptor 	n/a	-0.2661602776202	0.920414248383943	0.00568341941335951	0.151193867499353	0.294280580046783	0.350337024976255	0.384228597146898	0.394235799016486
ENSG00000078043	0.1	PIAS2	protein inhibitor of activated STAT 2 	n/a	0.289505182745398	0.711602859717513	3.78346788564257e-05	0.053573036892671	0.205152122107907	0.284536449177788	0.327413862009177	0.358857860473483
ENSG00000078061	0.1	ARAF	"A-Raf proto-oncogene, serine/threonine kinase "	n/a	0.362039482334627	0.587561257898993	1.31856826537463e-05	0.0733251689422322	0.217721186712558	0.295383656586669	0.340475180620223	0.364291053303144
ENSG00000078177	0.1	N4BP2	NEDD4 binding protein 2 	n/a	0.19257624850665	0.980040059563312	0.0062698003815622	0.124172288265918	0.254916364482572	0.328922827269482	0.368110477428798	0.392094054450831
ENSG00000078304	0.1	PPP2R5C	protein phosphatase 2 regulatory subunit B'gamma 	n/a	0.16648486654728	0.462709583728359	0.001186481469816	0.196500917140977	0.324973705311063	0.375176029514869	0.410872173928392	0.4353736632285
ENSG00000078699	0.1	CBFA2T2	CBFA2/RUNX1 partner transcriptional co-repressor 2 	n/a	0.284981451166678	0.567781577845981	1.21210211223431e-06	0.0575095951593482	0.209821362434554	0.285989215790292	0.332736720674513	0.359203188696406
ENSG00000078900	0.1	TP73	tumor protein p73 	n/a	0.186966257463524	1.8813921485282	0.025709224870848	0.0630579817844043	0.191271746022819	0.264665268685481	0.314647799181751	0.350226504745542
ENSG00000078902	0.1	TOLLIP	toll interacting protein 	n/a	0.167871836140372	0.781977153822965	0.0327065614842542	0.260221582164488	0.366448916156761	0.40877159947643	0.43899580033996	0.457676350329067
ENSG00000079277	0.1	MKNK1	MAPK interacting serine/threonine kinase 1 	n/a	-0.118485553126145	0.612806329064257	0.00549086935256674	0.251165083651398	0.35208400072769	0.388608412314101	0.406429877093642	0.422662854170998
ENSG00000079313	0.1	REXO1	RNA exonuclease 1 homolog 	n/a	0.254616527492566	0.758241426404722	0.00246862157373674	0.149379266966301	0.280694378754737	0.34648952946929	0.381882097292519	0.408497579147614
ENSG00000079785	0.1	DDX1	DEAD-box helicase 1 	n/a	0.308239430211772	0.670940005607155	4.48447794460661e-05	0.068570099152716	0.214699282618674	0.292290007143899	0.336799450847429	0.363461357410916
ENSG00000079950	0.1	STX7	syntaxin 7 	n/a	-0.254501577903415	0.774656071296514	4.95622597640922e-05	0.0681135144510998	0.239220925049005	0.298612446390818	0.344947262329506	0.374327767351621
ENSG00000080345	0.1	RIF1	replication timing regulatory factor 1 	n/a	0.122578816696377	0.726229414367215	0.0180540025967004	0.230767516115525	0.346509396502973	0.394813926831715	0.426324060481783	0.448223391392314
ENSG00000080371	0.1	RAB21	"RAB21, member RAS oncogene family "	n/a	0.196308339689645	0.653195893576802	0.00245486831010673	0.168058959957864	0.300150620230538	0.360179222968094	0.392009291875827	0.418993440361869
ENSG00000080608	0.1	PUM3	pumilio RNA binding family member 3 	n/a	0.165440027883972	0.696949138455802	0.000289559572276704	0.0815692736956225	0.226118760979469	0.302051296446573	0.346130733362052	0.370792921787025
ENSG00000080802	0.1	CNOT4	CCR4-NOT transcription complex subunit 4 	n/a	0.241537675056812	0.503054705822731	0.000157851212976063	0.145351777081278	0.279776951932403	0.345085526625246	0.375709906246608	0.405337341984385
ENSG00000080819	0.1	CPOX	coproporphyrinogen oxidase 	n/a	0.201217016169535	0.698286973865814	0.00602799116496902	0.191792887162827	0.317090180033075	0.371502077297597	0.400745611684836	0.426336435715245
ENSG00000080823	0.1	MOK	MOK protein kinase 	n/a	0.155085792552713	0.748096339270037	0.0462982602392326	0.260790131418101	0.367933989108916	0.412518888948231	0.441993759176371	0.460097027085744
ENSG00000081014	0.1	AP4E1	adaptor related protein complex 4 subunit epsilon 1 	n/a	0.236505530353181	0.704242941764587	0.000302795542123921	0.102889538044125	0.237044116746493	0.316461822093808	0.355403408772065	0.378845375406867
ENSG00000081791	0.1	DELE1	DAP3 binding cell death enhancer 1 	n/a	-0.146827390557038	0.538554795023618	0.00300587564056755	0.252661630265008	0.355895968341001	0.38905607641618	0.40860995870257	0.426462572428416
ENSG00000082068	0.1	WDR70	WD repeat domain 70 	n/a	0.210004854092174	0.426946601610476	5.29940424432114e-07	0.107574965545421	0.238642972103438	0.31997961401941	0.359465633870828	0.385906494836818
